Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.98540366,0.8191446,0.9867035,0.82689273,0.72878754
20.00,0.9479374,0.6709979,0.9525368,0.6837516,0.53113127
30.00,0.889469,0.54964435,0.89842755,0.5653892,0.3870819
40.00,0.8184943,0.4502382,0.8312583,0.4675162,0.28210047
50.00,0.74299914,0.3688102,0.7609757,0.38658574,0.2055913
60.00,0.6609751,0.3021089,0.6833664,0.31966493,0.14983238
70.00,0.58707803,0.24747089,0.61195886,0.2643286,0.10919597
80.00,0.51892996,0.20271444,0.54645926,0.21857141,0.079580665
90.00,0.41134074,0.16605245,0.44573596,0.1807351,0.057997398
100.00,0.3466334,0.13602097,0.3805678,0.14944854,0.04226778
110.00,0.27836087,0.11142085,0.3137187,0.12357791,0.030804234
120.00,0.20960239,0.09126979,0.24244615,0.102185674,0.022449743
130.00,0.15380056,0.07476316,0.1846913,0.08449659,0.016361093
140.00,0.09826638,0.06124184,0.12852529,0.069869615,0.011923761
150.00,0.06592597,0.050165925,0.087418534,0.057774674,0.008689889
160.00,0.04177099,0.04109315,0.057897594,0.047773458,0.0063330824
170.00,0.030748723,0.03366123,0.041198302,0.039503526,0.0046154717
180.00,0.026595937,0.027573416,0.033110876,0.03266518,0.0033636983
190.00,0.0083699515,0.022586616,0.009596723,0.027010597,0.0024514215
200.00,0.0064306026,0.018501705,0.006790284,0.022334866,0.0017865654
210.00,0.0,0.015155572,0.0041143284,0.018468538,0.0013020267
220.00,0.0,0.012414605,8.825876E-4,0.0152715,9.489008E-4
230.00,0.0,0.010169357,5.039837E-4,0.012627892,6.915471E-4
240.00,0.0,0.008330175,4.8619913E-4,0.010441912,5.039909E-4
250.00,0.0,0.0068236175,4.6841454E-4,0.008634341,3.673023E-4
260.00,0.0,0.00558953,4.3321014E-4,0.0071396735,2.6768536E-4
270.00,0.0,0.0045786332,3.361007E-4,0.005903744,1.9508575E-4
280.00,0.0,0.003750563,2.3899126E-4,0.004881763,1.4217607E-4
290.00,0.0,0.0030722534,1.4188181E-4,0.0040366943,1.0361615E-4
300.00,0.0,0.0025166199,0.0,0.0033379132,7.551416E-5
