Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.85457295,0.49475044,0.8767651,0.5304594,0.33238843
20.00,0.5928722,0.24477798,0.641928,0.28138715,0.110482074
30.00,0.3640054,0.12110401,0.4214927,0.14926445,0.036722966
40.00,0.19840734,0.05991626,0.24942549,0.079178736,0.012206289
50.00,0.1013846,0.029643595,0.13867055,0.042001102,0.004057229
60.00,0.047847033,0.014666182,0.07080367,0.02227988,0.001348576
70.00,0.019360924,0.0072560995,0.03229007,0.011818571,4.4825108E-4
80.00,0.008724371,0.0035899584,0.0148885995,0.0062692715,1.4899348E-4
90.00,0.003559352,0.0017761334,0.0061462815,0.0033255941,4.952371E-5
100.00,0.001388431,8.787428E-4,0.002528837,0.0017640926,1.6461108E-5
110.00,0.0,4.3475837E-4,5.273953E-4,9.357794E-4,5.4714824E-6
120.00,0.0,2.150969E-4,4.982281E-5,4.96393E-4,1.8186574E-6
130.00,0.0,1.0641928E-4,2.492167E-5,2.6331632E-4,6.045007E-7
140.00,0.0,5.2650983E-5,1.0458852E-5,1.3967861E-4,2.0092905E-7
150.00,0.0,2.6049096E-5,0.0,7.4093834E-5,6.678649E-8
