Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.936981,0.6461259,0.9403551,0.6549789,0.33238843
20.00,0.797662,0.41747868,0.8067181,0.42899734,0.110482074
30.00,0.62721044,0.26974377,0.64107525,0.2809842,0.036722966
40.00,0.4795059,0.17428844,0.4955135,0.18403871,0.012206289
50.00,0.34626627,0.11261228,0.3622918,0.12054147,0.004057229
60.00,0.23187654,0.07276171,0.24733055,0.07895212,0.001348576
70.00,0.15403818,0.047013223,0.16700538,0.05171197,4.4825108E-4
80.00,0.09789871,0.030376462,0.10796986,0.033870246,1.4899348E-4
90.00,0.057997324,0.019627018,0.06553831,0.022184296,4.952371E-5
100.00,0.03485057,0.012681525,0.040390443,0.014530245,1.6461108E-5
110.00,0.021200322,0.008193862,0.02521361,0.009517004,5.4714824E-6
120.00,0.011722794,0.005294266,0.014069925,0.0062334365,1.8186574E-6
130.00,0.0054838215,0.0034207625,0.0068467036,0.004082769,6.045007E-7
140.00,0.0039629177,0.0022102431,0.0045455433,0.0026741277,2.0092905E-7
150.00,0.0023719287,0.0014280954,0.0023061484,0.0017514972,6.678649E-8
160.00,0.0015729815,9.2272944E-4,0.0015828122,0.0011471936,2.2199057E-8
170.00,0.0,5.9619936E-4,4.0032275E-4,7.5138756E-4,7.37871E-9
180.00,0.0,3.8521984E-4,1.9448564E-5,4.92143E-4,2.452598E-9
190.00,0.0,2.4890053E-4,0.0,3.2234326E-4,8.152152E-10
