Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.856456,0.49862313,0.8780422,0.53429306,0.33238843
20.00,0.6013189,0.24862503,0.6495762,0.28546906,0.110482074
30.00,0.37178743,0.12397019,0.42915744,0.15252413,0.036722966
40.00,0.21329832,0.0618144,0.2635411,0.08149258,0.012206289
50.00,0.11429235,0.03082209,0.15248047,0.043540917,0.004057229
60.00,0.052909836,0.015368607,0.07863984,0.02326361,0.001348576
70.00,0.026054353,0.007663143,0.040728446,0.012429585,4.4825108E-4
80.00,0.01090018,0.0038210202,0.018754773,0.0066410406,1.4899348E-4
90.00,0.0037761093,0.0019052491,0.008020752,0.003548262,4.952371E-5
100.00,0.0010316205,9.5000124E-4,0.0031514596,0.0018958116,1.6461108E-5
110.00,8.0067693E-4,4.7369258E-4,0.0011572131,0.001012919,5.4714824E-6
120.00,6.2282634E-4,2.3619407E-4,8.5495884E-4,5.4119556E-4,1.8186574E-6
130.00,0.0,1.1777183E-4,2.689031E-4,2.89157E-4,6.045007E-7
140.00,0.0,5.8723756E-5,1.4900103E-4,1.5449458E-4,2.0092905E-7
150.00,0.0,2.9281024E-5,0.0,8.254538E-5,6.678649E-8
