Paleoseismic Site Name,UCERF3 Rate,UCERF3 95% Conf,UCERF3 68% Conf,Sim Subsection Rate,Sim Paleo-Detectable Subsection Rate,Sim Element Rate,Sim Paleo-Detectable Element Rate
Calaveras fault - North,0.001618,[8.41E-4 0.0031128],[0.0011644 0.0022419],0.0033897995,0.0020527488,0.0022894286,0.0020563137
Compton,3.762E-4,[1.647E-4 8.592E-4],[2.464E-4 5.721E-4],1.3795696E-4,1.3135342E-4,0.0,0.0
Elsinore - Glen Ivy,0.0055828,[0.0038119 0.0081764],[0.0046288 0.00677],0.00153395,0.0012119947,8.6715806E-4,8.5244776E-4
Elsinore Fault - Julian,3.076E-4,[7.8E-6 0.0011347],[5.35E-5 5.62E-4],5.5182783E-4,5.3613266E-4,5.3540437E-4,5.296578E-4
Elsinore - Temecula,9.812E-4,[1.06E-5 0.090633],[5.225E-4 0.0018758],9.4599056E-4,8.3949184E-4,8.507346E-4,8.3762815E-4
Elsinore - Whittier,3.128E-4,[7.9E-6 0.0011538],[5.45E-5 5.725E-4],5.8139005E-4,4.8566528E-4,3.514618E-4,3.45768E-4
"Frazier Mountian, SSAF",0.0067307,[0.0037115 0.0122057],[0.0049697 0.0090886],0.006769745,0.005592441,0.0059847045,0.0057900404
Garlock Central (all events),6.969E-4,[3.037E-4 0.0015988],[4.591E-4 0.0010631],9.886916E-4,9.6111733E-4,9.689834E-4,9.5792196E-4
Garlock - Western (all events),8.129E-4,[3.459E-4 0.00191],[5.294E-4 0.0012535],8.113183E-4,7.532673E-4,7.3905516E-4,7.2908023E-4
Green Valley - Mason Road,0.0034094,[0.0018448 0.0063008],[0.0025038 0.004657],7.0949295E-4,4.3511202E-4,1.9051199E-4,1.8191413E-4
Hayward fault - North,0.0031413,[0.0020308 0.0048591],[0.0025239 0.0039174],0.0019084046,0.0016689172,0.0016094978,0.0015834003
Hayward fault - South,0.0059677,[0.0046073 0.0077298],[0.0052416 0.0068047],0.002624467,0.0020109932,0.0014452634,0.0014071156
N. San Andreas - Alder Creek,0.0011499,[2.91E-5 0.0042417],[2.006E-4 0.0021088],0.0031040316,0.0030610329,0.003090893,0.0030596482
N. San Andreas - Santa Cruz Seg.,0.0091041,[0.0054923 0.0150912],[0.0070415 0.0117617],0.0041846945,0.0034493862,0.0032912588,0.0031810391
N. San Andreas -  Fort Ross,0.003265,[0.0023217 0.0045915],[0.0027356 0.0038814],0.003130309,0.00308035,0.0031106009,0.0030773694
N. San Andreas - North Coast,0.0037898,[0.0024481 0.0058668],[0.0030343 0.0047303],0.003130309,0.003042351,0.003100747,0.0030633158
N. San Andreas -Offshore Noyo,0.0053293,[0.004035 0.0070387],[0.0046304 0.0061415],0.003639436,0.0034024932,0.0,0.0
Puente Hills,2.852E-4,[1.909E-4 4.262E-4],[2.319E-4 3.518E-4],1.9379669E-4,1.701754E-4,0.0,0.0
San Gregorio - North,9.813E-4,[2.48E-5 0.0036199],[1.717E-4 0.0018047],0.0020496463,0.001822338,0.0016620529,0.0016378101
Rodgers Creek,0.003074,[0.001274 0.0074173],[0.0019892 0.004789],0.002158041,0.0017655403,0.0016587682,0.0016181126
San Jacinto - Hog Lake,0.0032074,[0.0018202 0.0056519],[0.0024066 0.0042752],0.0020562157,0.0020020544,0.00201023,0.001987371
San Jacinto - Superstition,0.0019675,[5.929E-4 0.0065288],[0.0010666 0.0036454],0.0014945337,0.0012130252,8.7372743E-4,8.141415E-4
S. SAF- Carrizo Bidart,0.0087179,[0.0048746 0.0155916],[0.0064913 0.0117016],0.0061686467,0.005293011,0.0047857924,0.0047231326
S. San Andreas - Burro Flats                         ,0.0048677,[0.002824 0.0083903],[0.0036799 0.0064073],0.0051044077,0.0030889327,0.0026113281,0.0023699072
S. San Andreas - Coachella,0.0056037,[0.0031142 0.0100834],[0.0041571 0.0075507],0.0052719265,0.0043745292,0.0031565866,0.0031015615
S. San Andreas - Indio  ,0.0036053,[0.0022287 0.0058323],[0.002805 0.0046111],0.0052719265,0.0043745292,0.0033438138,0.0032802671
S. San Andreas - Pallett Creek,0.006698,[0.0044376 0.0101097],[0.005447 0.0082553],0.0039514815,0.0038969049,0.003944912,0.0039027648
S. San Andreas - Pitman Canyon      ,0.0057643,[0.003515 0.0094529],[0.0044747 0.0074149],0.0044606086,0.002946427,0.0036525747,0.0035406188
S. San Andreas - Plunge Creek   ,0.0048695,[0.0028965 0.0081864],[0.0036725 0.0062762],0.0031335938,0.0021491318,0.0014189859,0.0013299386
S. SAF M. Creek - 1000 Palms,0.0038266,[0.0024425 0.0059951],[0.0030666 0.0047993],0.0031401631,0.0022909807,0.0021022013,0.0020112065
S. San Andreas - Wrightwood        ,0.0094304,[0.0067778 0.0131212],[0.0079741 0.0111519],0.003967905,0.0038822219,0.0039547663,0.0039118114
