Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.93474305,0.63923466,0.93839186,0.64855695,0.33238843
20.00,0.7825512,0.40862092,0.79286885,0.42062607,0.110482074
30.00,0.60968214,0.26120466,0.6243691,0.27279997,0.036722966
40.00,0.4507978,0.16697106,0.4654527,0.1769263,0.012206289
50.00,0.32295018,0.10673369,0.3374062,0.11474678,0.004057229
60.00,0.2212121,0.068227865,0.23488706,0.07441982,0.001348576
70.00,0.14581083,0.043613616,0.1574403,0.048265487,4.4825108E-4
80.00,0.09599096,0.027879335,0.105373874,0.031302918,1.4899348E-4
90.00,0.06680154,0.017821437,0.072290815,0.020301724,4.952371E-5
100.00,0.03953812,0.011392079,0.043926395,0.0131668225,1.6461108E-5
110.00,0.02577113,0.0072822114,0.028916739,0.0085394345,5.4714824E-6
120.00,0.01324433,0.0046550417,0.014309142,0.005538309,1.8186574E-6
130.00,0.009938074,0.002975664,0.011205375,0.0035919088,6.045007E-7
140.00,0.0050676563,0.0019021475,0.005637884,0.0023295572,2.0092905E-7
150.00,0.003234524,0.0012159186,0.0028836497,0.0015108505,6.678649E-8
160.00,0.0028540648,7.7725726E-4,0.0024714689,9.798725E-4,2.2199057E-8
170.00,0.0024736056,4.9684977E-4,0.0024472452,6.3550315E-4,7.37871E-9
180.00,0.0014718807,3.1760358E-4,0.001253758,4.1215995E-4,2.452598E-9
190.00,0.0,2.0302321E-4,0.0,2.673092E-4,8.152152E-10
