Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.967394,0.73191154,0.9723592,0.75212777,0.72878754
20.00,0.8856647,0.53569454,0.9029973,0.5656962,0.53113127
30.00,0.75594753,0.39208102,0.78878087,0.4254758,0.3870819
40.00,0.6274124,0.28696865,0.6737637,0.32001218,0.28210047
50.00,0.48524046,0.21003567,0.5439654,0.24069004,0.2055913
60.00,0.36017492,0.15372753,0.41933355,0.18102966,0.14983238
70.00,0.25168192,0.11251496,0.31069732,0.13615744,0.10919597
80.00,0.15998855,0.082351,0.22116701,0.10240779,0.079580665
90.00,0.10223749,0.060273647,0.15507579,0.077023745,0.057997398
100.00,0.067140654,0.04411498,0.104012325,0.057931695,0.04226778
110.00,0.033088136,0.032288264,0.058186937,0.04357204,0.030804234
120.00,0.007863219,0.023632154,0.01955051,0.03277174,0.022449743
130.00,0.0,0.017296646,0.005930678,0.024648536,0.016361093
140.00,0.0,0.012659615,0.0026545834,0.018538848,0.011923761
150.00,0.0,0.009265719,0.0013913029,0.013943583,0.008689889
160.00,0.0,0.0067816866,6.281146E-4,0.010487355,0.0063330824
170.00,0.0,0.004963595,3.5568114E-4,0.007887832,0.0046154717
180.00,0.0,0.0036329124,2.3304761E-4,0.005932657,0.0033636983
190.00,0.0,0.0026589707,1.7284515E-4,0.004462116,0.0024514215
200.00,0.0,0.0019461313,1.2485846E-4,0.0033560814,0.0017865654
210.00,0.0,0.0014243961,1.0179362E-4,0.002524202,0.0013020267
220.00,0.0,0.0010425319,9.1854396E-5,0.0018985225,9.489008E-4
230.00,0.0,7.630412E-4,8.191517E-5,0.0014279315,6.915471E-4
240.00,0.0,5.5847864E-4,7.197594E-5,0.0010739869,5.039909E-4
250.00,0.0,4.0875698E-4,6.2036714E-5,8.077754E-4,3.673023E-4
260.00,0.0,2.9917396E-4,0.0,6.075503E-4,2.6768536E-4
