Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9907181,0.8518687,0.9913104,0.8560332,0.72878754
20.00,0.966287,0.7256803,0.9682466,0.7327929,0.53113127
30.00,0.92751,0.6181843,0.9315138,0.6272951,0.3870819
40.00,0.87739086,0.52661186,0.8838374,0.53698546,0.28210047
50.00,0.8176217,0.44860417,0.8265571,0.45967737,0.2055913
60.00,0.75407225,0.38215184,0.7655659,0.3934991,0.14983238
70.00,0.68053573,0.3255432,0.69454813,0.33684832,0.10919597
80.00,0.61145616,0.27732006,0.62755495,0.28835335,0.079580665
90.00,0.5408033,0.23624027,0.5586169,0.24684006,0.057997398
100.00,0.4731937,0.2012457,0.49235117,0.2113033,0.04226778
110.00,0.4094291,0.17143491,0.42886856,0.18088265,0.030804234
120.00,0.3461434,0.14604004,0.36597162,0.15484156,0.022449743
130.00,0.28763017,0.124406934,0.30783013,0.13254951,0.016361093
140.00,0.23730074,0.10597837,0.25647116,0.11346679,0.011923761
150.00,0.1943092,0.09027965,0.212072,0.09713134,0.008689889
160.00,0.15478286,0.07690641,0.17116193,0.08314766,0.0063330824
170.00,0.119055636,0.06551416,0.13390426,0.07117716,0.0046154717
180.00,0.08787029,0.055809468,0.101163015,0.060930014,0.0033636983
190.00,0.06769487,0.047542337,0.079323076,0.052158117,0.0024514215
200.00,0.04376443,0.04049983,0.05360738,0.04464908,0.0017865654
210.00,0.028262032,0.034500536,0.03606745,0.0382211,0.0013020267
220.00,0.01848315,0.029389927,0.024523422,0.032718528,9.489008E-4
230.00,0.011185291,0.02503636,0.015573836,0.028008148,6.915471E-4
240.00,0.005329533,0.021327691,0.008346245,0.023975907,5.039909E-4
250.00,0.0028472082,0.018168392,0.0048265117,0.020524172,3.673023E-4
260.00,0.0013420945,0.015477085,0.0024941182,0.017569374,2.6768536E-4
270.00,4.8370642E-4,0.013184444,0.0011120329,0.015039968,1.9508575E-4
280.00,0.0,0.011231415,4.97444E-4,0.012874712,1.4217607E-4
290.00,0.0,0.009567691,3.461802E-4,0.011021182,1.0361615E-4
300.00,0.0,0.008150416,2.468415E-4,0.009434498,7.551416E-5
310.00,0.0,0.0069430843,1.3165285E-4,0.008076244,5.503378E-5
320.00,0.0,0.0059145964,6.102966E-5,0.006913533,4.0107934E-5
330.00,0.0,0.0050384593,5.1250565E-5,0.005918214,2.9230163E-5
340.00,0.0,0.004292106,4.8446953E-5,0.005066188,2.1302578E-5
350.00,0.0,0.0036563107,3.1229687E-5,0.004336825,1.5525055E-5
360.00,0.0,0.0031146966,2.83271E-5,0.0037124665,1.1314466E-5
370.00,0.0,0.0026533124,2.5424511E-5,0.0031779946,8.245842E-6
380.00,0.0,0.0022602738,2.1706894E-5,0.0027204691,6.009467E-6
390.00,0.0,0.0019254566,9.430408E-6,0.002328812,4.379625E-6
400.00,0.0,0.0016402361,7.5896687E-6,0.0019935404,3.1918162E-6
410.00,0.0,0.0013972658,5.74893E-6,0.0017065369,2.3261557E-6
420.00,0.0,0.0011902871,0.0,0.0014608523,1.6952735E-6
