Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9556399,0.7086882,0.9625572,0.7318577,0.33364123
20.00,0.85060406,0.502239,0.87205905,0.5356157,0.11131647
30.00,0.7205795,0.35593086,0.75627923,0.39199448,0.037139766
40.00,0.589675,0.25224403,0.6370752,0.28688416,0.012391358
50.00,0.48793995,0.17876236,0.5423774,0.20995839,0.004134268
60.00,0.37721917,0.12668678,0.43993008,0.15365966,0.0013793623
70.00,0.27598342,0.08978143,0.3389654,0.11245701,4.6021215E-4
80.00,0.19351062,0.06362704,0.25541386,0.082302526,1.5354574E-4
90.00,0.1314127,0.045091737,0.18738462,0.060233735,5.1229195E-5
100.00,0.091317266,0.031955983,0.1412244,0.044082522,1.7092172E-5
110.00,0.062321793,0.022646828,0.10415111,0.032262135,5.702653E-6
120.00,0.040436804,0.01604954,0.07281578,0.02361129,1.9026403E-6
130.00,0.028754191,0.011374121,0.0554214,0.017280106,6.347993E-7
140.00,0.0184002,0.008060705,0.03608287,0.012646578,2.1179521E-7
150.00,0.012536858,0.005712527,0.027823148,0.009255495,7.066362E-8
160.00,0.0030655966,0.0040484006,0.011501271,0.0067737056,2.3576296E-8
170.00,0.0,0.0028690537,0.0064890543,0.0049573886,7.866025E-9
180.00,0.0,0.0020332646,0.0038845243,0.0036281028,2.6244302E-9
190.00,0.0,0.0014409507,0.0030029404,0.0026552551,8.756182E-10
200.00,0.0,0.0010211847,9.826634E-4,0.0019432688,2.9214234E-10
210.00,0.0,7.237016E-4,4.929803E-4,0.0014221963,9.7470726E-11
220.00,0.0,5.128788E-4,4.51187E-4,0.0010408453,3.2520254E-11
230.00,0.0,3.634712E-4,4.3711948E-4,7.617506E-4,1.0850098E-11
240.00,0.0,2.5758776E-4,2.8760318E-4,5.5749307E-4,3.6200402E-12
250.00,0.0,1.825494E-4,0.0,4.0800558E-4,1.2077947E-12
