Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9659307,0.7335982,0.9675644,0.7391918,0.33238843
20.00,0.87511027,0.5381663,0.8798415,0.5464045,0.110482074
30.00,0.7619949,0.39479777,0.7712416,0.40389767,0.036722966
40.00,0.6516272,0.28962293,0.6638157,0.29855782,0.012206289
50.00,0.5324529,0.21246685,0.5463298,0.22069149,0.004057229
60.00,0.43252146,0.15586528,0.44550937,0.16313332,0.001348576
70.00,0.3334257,0.11434249,0.34634167,0.12058681,4.4825108E-4
80.00,0.25773302,0.08388144,0.26939785,0.08913678,1.4899348E-4
90.00,0.2093815,0.06153527,0.2214673,0.06588917,4.952371E-5
100.00,0.16886452,0.04514216,0.1776613,0.048704732,1.6461108E-5
110.00,0.122751415,0.033116207,0.12886845,0.036002137,5.4714824E-6
120.00,0.089419775,0.024293987,0.09409344,0.026612483,1.8186574E-6
130.00,0.05920165,0.017822023,0.06283819,0.019671729,6.045007E-7
140.00,0.04226595,0.013074204,0.044782072,0.01454118,2.0092905E-7
150.00,0.026999054,0.0095912125,0.02888163,0.01074872,6.678649E-8
160.00,0.020255934,0.0070360955,0.022597926,0.007945365,2.2199057E-8
170.00,0.012847213,0.005161667,0.01270893,0.005873149,7.37871E-9
180.00,0.0050386293,0.0037865893,0.0069943997,0.004341383,2.452598E-9
190.00,0.0,0.002777835,7.6102343E-4,0.0032091145,8.152152E-10
200.00,0.0,0.0020378146,5.372199E-4,0.002372151,2.709681E-10
210.00,0.0,0.001494937,1.1726297E-4,0.0017534745,9.006666E-11
220.00,0.0,0.0010966831,9.337657E-5,0.0012961539,2.993712E-11
230.00,0.0,8.045247E-4,6.949017E-5,9.581063E-4,9.950752E-12
240.00,0.0,5.901978E-4,4.5603767E-5,7.0822425E-4,3.3075149E-12
250.00,0.0,4.3296802E-4,0.0,5.2351353E-4,1.0993797E-12
