Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.994003,0.8687233,0.9943028,0.8719623,0.72878754
20.00,0.9729971,0.7546801,0.9744032,0.7603182,0.53113127
30.00,0.9452879,0.6556082,0.94767815,0.6629688,0.3870819
40.00,0.90956336,0.56954205,0.91334856,0.5780838,0.28210047
50.00,0.8586192,0.49477443,0.8644836,0.5040673,0.2055913
60.00,0.7991489,0.42982206,0.8072767,0.4395277,0.14983238
70.00,0.72961706,0.3733964,0.7403719,0.38325158,0.10919597
80.00,0.6567477,0.32437813,0.67107564,0.33418092,0.079580665
90.00,0.60541594,0.28179485,0.62022245,0.29139316,0.057997398
100.00,0.554795,0.24480173,0.57196265,0.25408384,0.04226778
110.00,0.48944885,0.21266495,0.50635284,0.22155154,0.030804234
120.00,0.44398355,0.184747,0.46057507,0.19318458,0.022449743
130.00,0.39239427,0.160494,0.41027892,0.16844967,0.016361093
140.00,0.3365938,0.13942488,0.3513276,0.14688176,0.011923761
150.00,0.28078988,0.12112163,0.29746103,0.12807536,0.008689889
160.00,0.23819487,0.105221175,0.25582793,0.11167689,0.0063330824
170.00,0.1968834,0.09140808,0.21072713,0.09737803,0.0046154717
180.00,0.15682586,0.079408325,0.17054622,0.084909976,0.0033636983
190.00,0.13374895,0.06898386,0.14546937,0.0740383,0.0024514215
200.00,0.108600646,0.059927884,0.11918988,0.0645586,0.0017865654
210.00,0.09199305,0.052060746,0.10222849,0.056292668,0.0013020267
220.00,0.05938864,0.04522638,0.0675354,0.049085084,9.489008E-4
230.00,0.037445754,0.03928921,0.041786555,0.04280034,6.915471E-4
240.00,0.009005924,0.03413145,0.011555132,0.037320286,5.039909E-4
250.00,0.0,0.029650785,0.0018896492,0.032541882,3.673023E-4
260.00,0.0,0.025758326,0.001063342,0.028375292,2.6768536E-4
270.00,0.0,0.022376856,8.384281E-4,0.024742186,1.9508575E-4
280.00,0.0,0.019439295,7.221301E-4,0.021574253,1.4217607E-4
290.00,0.0,0.016887369,4.5445169E-4,0.018811936,1.0361615E-4
300.00,0.0,0.014670449,2.2983871E-4,0.016403299,7.551416E-5
310.00,0.0,0.012744561,9.4076044E-5,0.014303057,5.503378E-5
320.00,0.0,0.011071497,0.0,0.012471727,4.0107934E-5
