Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.98028624,0.78698003,0.9820516,0.79582256,0.72878754
20.00,0.92739207,0.61933756,0.93362355,0.63333356,0.53113127
30.00,0.84673494,0.48740628,0.85894245,0.50402117,0.3870819
40.00,0.75459546,0.383579,0.7728117,0.40111142,0.28210047
50.00,0.6490166,0.301869,0.6729646,0.3192135,0.2055913
60.00,0.54947954,0.23756488,0.57864857,0.25403732,0.14983238
70.00,0.4554446,0.1869588,0.4862456,0.20216864,0.10919597
80.00,0.36423692,0.14713284,0.39583626,0.16089037,0.079580665
90.00,0.27180642,0.115790606,0.30385128,0.12804018,0.057997398
100.00,0.20081797,0.09112489,0.22995894,0.10189727,0.04226778
110.00,0.13645002,0.07171347,0.16001967,0.08109215,0.030804234
120.00,0.08510619,0.056437068,0.105789945,0.06453496,0.022449743
130.00,0.053797547,0.044414844,0.07085591,0.05135838,0.016361093
140.00,0.024714613,0.034953594,0.03673246,0.040872157,0.011923761
150.00,0.011138221,0.02750778,0.018620139,0.032526985,0.008689889
160.00,0.006868009,0.021648074,0.0096075805,0.02588571,0.0063330824
170.00,0.0023654334,0.017036602,0.0037637164,0.020600433,0.0046154717
180.00,0.0,0.013407465,0.0017470462,0.01639429,0.0033636983
190.00,0.0,0.010551407,0.0013077763,0.013046945,0.0024514215
200.00,0.0,0.008303747,0.0010684633,0.010383054,0.0017865654
210.00,0.0,0.0065348824,4.6706162E-4,0.008263068,0.0013020267
220.00,0.0,0.005142822,1.1271494E-4,0.0065759365,9.489008E-4
230.00,0.0,0.004047298,9.706272E-5,0.0052332785,6.915471E-4
240.00,0.0,0.0031851428,6.882614E-5,0.0041647614,5.039909E-4
250.00,0.0,0.0025066435,0.0,0.003314411,3.673023E-4
