Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9026962,0.57395846,0.9096884,0.588059,0.33238843
20.00,0.70297086,0.3294283,0.7210435,0.3458134,0.110482074
30.00,0.50100154,0.18907815,0.52540225,0.20335868,0.036722966
40.00,0.33488712,0.108523,0.35979202,0.11958691,0.012206289
50.00,0.2096331,0.062287692,0.2305594,0.07032416,0.004057229
60.00,0.13001414,0.035750546,0.1457978,0.041354757,0.001348576
70.00,0.0748984,0.020519327,0.08548845,0.024319036,4.4825108E-4
80.00,0.03492809,0.011777242,0.041652266,0.014301029,1.4899348E-4
90.00,0.014087365,0.0067596473,0.016768364,0.008409848,4.952371E-5
100.00,0.0056936494,0.0038797564,0.007308725,0.0049454872,1.6461108E-5
110.00,0.002982268,0.002226819,0.0037848696,0.0029082384,5.4714824E-6
120.00,0.0,0.0012781016,7.675027E-4,0.0017102158,1.8186574E-6
130.00,0.0,7.335772E-4,3.9946145E-4,0.0010057078,6.045007E-7
140.00,0.0,4.2104282E-4,1.3918013E-4,5.9141556E-4,2.0092905E-7
150.00,0.0,2.4166108E-4,0.0,3.4778722E-4,6.678649E-8
