
X-Axis: Log10 Interevent Time (years)
Y-Axis: Probability Density (1/yr)
Number of Data Sets: 5


DATASET #1

     Name: Simulated
   Points: 56
     Info: 

Data[x,y]:
-3.95	  27.440716
-3.85	  25.284445
-3.75	  22.854376
-3.65	  14.303054
-3.55	  13.109215
-3.45	  9.371717
-3.35	  7.7199316
-3.25	  8.541223
-3.15	  4.6969852
-3.05	  4.0073147
-2.95	  3.7319374
-2.85	  3.1387587
-2.75	  3.1165059
-2.65	  2.0904462
-2.55	  1.7915927
-2.45	  1.561953
-2.35	  1.0752763
-2.25	  1.2921337
-2.15	  1.008982
-2.05	  0.66327965
-1.95	  0.7463875
-1.85	  0.619033
-1.75	  0.5817478
-1.65	  0.5446163
-1.55	  0.5243686
-1.45	  0.45817286
-1.35	  0.41081065
-1.25	  0.39640033
-1.15	  0.3444456
-1.05	  0.33578533
-0.95	  0.33587435
-0.85	  0.3234665
-0.75	  0.3338124
-0.65	  0.27890956
-0.55	  0.28184813
-0.45	  0.25963128
-0.35	  0.25916913
-0.25	  0.2417823
-0.15	  0.22215
-0.05	  0.2071367
0.05	  0.19812196
0.15	  0.18318145
0.25	  0.15956509
0.35	  0.14776155
0.45	  0.1202115
0.55	  0.0955221
0.65	  0.0775026
0.75	  0.054094408
0.85	  0.036097202
0.95	  0.021694772
1.05	  0.010943358
1.15	  0.004751732
1.25	  0.0017729455
1.35	  4.4009395E-4
1.45	  7.428555E-5
1.55	  2.0826039E-5



DATASET #2

Name: Mean=3.29
Num Points: 2
Info: 

X, Y Data:
0.51657814	  1.0E-5
0.51657814	  100.0



DATASET #3

     Name: Poisson
   Points: 56
     Info: 

Data[x,y]:
-3.95	  0.30438188
-3.85	  0.30437914
-3.75	  0.30437565
-3.65	  0.30437127
-3.55	  0.30436575
-3.45	  0.3043588
-3.35	  0.30435008
-3.25	  0.30433908
-3.15	  0.30432522
-3.05	  0.3043078
-2.95	  0.30428585
-2.85	  0.30425823
-2.75	  0.30422345
-2.65	  0.3041797
-2.55	  0.3041246
-2.45	  0.30405524
-2.35	  0.30396798
-2.25	  0.30385813
-2.15	  0.3037199
-2.05	  0.30354598
-1.95	  0.30332717
-1.85	  0.30305195
-1.75	  0.3027058
-1.65	  0.3022706
-1.55	  0.30172363
-1.45	  0.30103648
-1.35	  0.30017364
-1.25	  0.29909098
-1.15	  0.29773363
-1.05	  0.29603374
-0.95	  0.29390773
-0.85	  0.2912533
-0.75	  0.28794622
-0.65	  0.28383708
-0.55	  0.2787487
-0.45	  0.27247444
-0.35	  0.26477936
-0.25	  0.25540522
-0.15	  0.24408206
-0.05	  0.23054966
0.05	  0.2145921
0.15	  0.19608843
0.25	  0.17508017
0.35	  0.15185046
0.45	  0.12700048
0.55	  0.101494424
0.65	  0.076632
0.75	  0.053905338
0.85	  0.03472383
0.95	  0.020055803
1.05	  0.010123191
1.15	  0.004328574
1.25	  0.0015100085
1.35	  4.105788E-4
1.45	  8.227711E-5
1.55	  1.1330509E-5



DATASET #4

Name: Power-Law Fit
Num Points: 30
Info: 

X, Y Data:
-3.95	18.577965
-3.85	16.041649
-3.75	13.851599
-3.65	11.960539
-3.55	10.327653
-3.45	8.917693
-3.35	7.7002244
-3.25	6.648968
-3.15	5.7412324
-3.05	4.957423
-2.95	4.280622
-2.85	3.6962194
-2.75	3.191601
-2.65	2.7558749
-2.55	2.379635
-2.45	2.0547605
-2.35	1.774239
-2.25	1.5320148
-2.15	1.3228599
-2.05	1.1422594
-1.95	0.9863149
-1.85	0.8516604
-1.75	0.73538935
-1.65	0.63499194
-1.55	0.54830104
-1.45	0.47344545
-1.35	0.40880933
-1.25	0.35299754
-1.15	0.30480534
-1.149053	0.30438188



DATASET #5

Name: 
Num Points: 28
Info: 

X, Y Data:
-1.149053	0.30438188
-1.05	0.26319245
-0.95	0.22726068
-0.85	0.19623442
-0.75	0.16944394
-0.65	0.14631099
-0.55	0.12633619
-0.45	0.10908842
-0.35	0.094195366
-0.25	0.08133555
-0.15	0.07023139
-0.05	0.060643204
0.05	0.052364025
0.15	0.04521514
0.25	0.039042242
0.35	0.033712085
0.45	0.029109618
0.55	0.025135491
0.65	0.021703923
0.75	0.018740842
0.85	0.01618229
0.95	0.013973039
1.05	0.0120654
1.15	0.010418198
1.25	0.008995877
1.35	0.007767734
1.45	0.0067072613
1.55	0.0057915673


