Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9426831,0.66224515,0.9452726,0.6693929,0.33238843
20.00,0.8111309,0.43856865,0.8178862,0.4480868,0.110482074
30.00,0.6577809,0.29043996,0.6684389,0.2999461,0.036722966
40.00,0.5084819,0.19234248,0.520608,0.20078178,0.012206289
50.00,0.37425268,0.12737787,0.38745984,0.13440189,0.004057229
60.00,0.27346432,0.084355384,0.28635818,0.08996766,0.001348576
70.00,0.18839827,0.055863943,0.19923927,0.06022371,4.4825108E-4
80.00,0.12540674,0.036995627,0.13536951,0.040313322,1.4899348E-4
90.00,0.08296218,0.024500174,0.090710655,0.02698545,4.952371E-5
100.00,0.045453325,0.016225122,0.051411938,0.018063867,1.6461108E-5
110.00,0.028923014,0.0107450085,0.032458033,0.012091824,5.4714824E-6
120.00,0.018558642,0.00711583,0.020785652,0.00809418,1.8186574E-6
130.00,0.010450677,0.0047124242,0.011784383,0.0054181865,6.045007E-7
140.00,0.0057456964,0.0031207802,0.006761626,0.0036268954,2.0092905E-7
150.00,0.0030584398,0.0020667217,0.0035440126,0.0024278178,6.678649E-8
160.00,0.001417228,0.0013686763,0.0017099081,0.0016251638,2.2199057E-8
170.00,0.0010978187,9.0639933E-4,8.0891803E-4,0.0010878731,7.37871E-9
180.00,8.3976047E-4,6.002586E-4,7.4725156E-4,7.2821445E-4,2.452598E-9
190.00,0.0,3.9751834E-4,0.0,4.8746157E-4,8.152152E-10
