Site Name,Data MRI (yr),Data Annual Rate,Catalog MRI (yr),Catalog Annual Rate,Catalog Occurences,Prob Filtered Catalog MRI (yr),Prob Filtered Catalog Annual Rate,Prob Filtered Catalog Occurences
SSanAndreasBurroFlats,205.44,0.0048677,495.23,0.0020192526,537,563.63,0.0017742056,471.81
SSanAndreasIndio,277.37,0.0036053,247.02,0.0040481747,1077,253.65,0.003942513,1048.85
SSAFMCreek1000Palms,261.33,0.0038266,1756.62,5.6927395E-4,150,2240.48,4.463332E-4,117.44
NSanAndreasFortRoss,306.28,0.003265,260.82,0.00383403,1020,263.71,0.0037920626,1008.8
NSanAndreasNorthCoast,263.87,0.0037898,263.15,0.003800167,1011,266.46,0.0037528719,998.43
CalaverasfaultNorth,618.05,0.001618,991.80,0.0010082709,269,1135.39,8.807549E-4,234.72
ElsinoreTemecula,1019.16,9.812E-4,925.55,0.001080436,287,943.44,0.0010599564,281.54
ElsinoreWhittier,3196.93,3.128E-4,2136.17,4.681286E-4,125,2198.81,4.547921E-4,121.45
SSAFCarrizoBidart,114.71,0.0087179,183.62,0.005446146,1450,185.99,0.0053766877,1431.52
SanJacintoHogLake,311.78,0.0032074,452.57,0.0022096026,588,457.21,0.0021871654,582.03
PuenteHills,3506.31,2.852E-4,9225.41,1.08396314E-4,29,9650.36,1.03623104E-4,27.59
SanGregorioNorth,1019.06,9.813E-4,615.22,0.0016254251,432,622.27,0.0016070261,427.11
SanJacintoSuperstition,508.26,0.0019675,1372.39,7.2865473E-4,194,1410.07,7.0918555E-4,188.83
SSanAndreasWrightwood,106.04,0.0094304,206.87,0.0048339493,1286,208.90,0.004787001,1273.51
SSanAndreasPitmanCanyon,173.48,0.0057643,207.35,0.004822664,1283,216.05,0.0046285503,1231.35
SSanAndreasPlungeCreek,205.36,0.0048695,1128.46,8.8616024E-4,235,1267.92,7.886946E-4,209.08
FrazierMountianSSAF,148.57,0.0067307,156.83,0.006376299,1696,163.02,0.0061343345,1631.55
NSanAndreasSantaCruzSeg,109.84,0.0091041,300.12,0.003331954,887,309.56,0.0032304158,860
RodgersCreek,325.31,0.003074,489.99,0.0020408682,543,515.75,0.0019389351,515.87
GreenValleyMasonRoad,293.31,0.0034094,3901.80,2.562921E-4,69,4159.39,2.4041996E-4,64.71
HaywardfaultNorth,318.34,0.0031413,511.23,0.001956068,521,519.65,0.0019243596,512.56
HaywardfaultSouth,167.57,0.0059677,700.31,0.001427932,379,731.04,0.0013679127,363.03
Compton,2658.16,3.762E-4,7827.62,1.277528E-4,34,8208.83,1.2182E-4,32.46
SSanAndreasCoachella,178.45,0.0056037,249.58,0.00400679,1066,256.16,0.0039037662,1038.58
ElsinoreGlenIvy,179.12,0.0055828,785.70,0.0012727547,338,814.95,0.0012270747,325.85
GarlockCentralallevents,1434.93,6.969E-4,823.46,0.0012143909,323,833.98,0.0011990727,318.92
NSanAndreasAlderCreek,869.64,0.0011499,260.06,0.0038453175,1023,262.73,0.0038061943,1012.58
SSanAndreasPallettCreek,149.30,0.006698,206.87,0.0048339493,1286,209.06,0.004783391,1272.52
GarlockWesternallevents,1230.16,8.129E-4,1076.66,9.2880003E-4,248,1088.12,9.190203E-4,245.39
ElsinoreFaultJulian,3250.98,3.076E-4,1646.75,6.072563E-4,161,1661.71,6.017882E-4,159.55
TOTAL,9.08,0.1101451,24.26,0.041211944,10966,24.91,0.040138416,10680.37
