
X-Axis: Log10 Interevent Time (years)
Y-Axis: Probability Density (1/yr)
Number of Data Sets: 5


DATASET #1

     Name: Simulated
   Points: 56
     Info: 

Data[x,y]:
-3.95	  7.7136292
-3.85	  7.57539
-3.75	  6.90225
-3.65	  3.936263
-3.55	  4.2991915
-3.45	  3.7254212
-3.35	  3.1001217
-3.25	  2.7703285
-3.15	  2.333917
-3.05	  1.9774891
-2.95	  1.7671224
-2.85	  1.2811321
-2.75	  1.3185067
-2.65	  1.2581984
-2.55	  1.2841741
-2.45	  1.0067507
-2.35	  0.8595792
-2.25	  0.87587154
-2.15	  0.8046456
-2.05	  0.75568336
-1.95	  0.736301
-1.85	  0.6862412
-1.75	  0.62562704
-1.65	  0.59325105
-1.55	  0.57787836
-1.45	  0.5734487
-1.35	  0.5382939
-1.25	  0.5381153
-1.15	  0.5192409
-1.05	  0.50673157
-0.95	  0.5032091
-0.85	  0.46856016
-0.75	  0.46422055
-0.65	  0.44697672
-0.55	  0.4196458
-0.45	  0.40234548
-0.35	  0.38659927
-0.25	  0.36059043
-0.15	  0.3336612
-0.05	  0.29861853
0.05	  0.26913553
0.15	  0.23258676
0.25	  0.19348423
0.35	  0.15483572
0.45	  0.118104935
0.55	  0.08443844
0.65	  0.05606993
0.75	  0.032838188
0.85	  0.017079826
0.95	  0.007477381
1.05	  0.0028470305
1.15	  8.36635E-4
1.25	  1.6636192E-4
1.35	  2.741326E-5
1.45	  1.6750098E-6
1.55	  4.435025E-7



DATASET #2

Name: Mean=2.10
Num Points: 2
Info: 

X, Y Data:
0.3214318	  1.0E-7
0.3214318	  10.0



DATASET #3

     Name: Poisson
   Points: 56
     Info: 

Data[x,y]:
-3.95	  0.47703025
-3.85	  0.47702348
-3.75	  0.47701493
-3.65	  0.47700417
-3.55	  0.47699064
-3.45	  0.4769736
-3.35	  0.47695214
-3.25	  0.4769251
-3.15	  0.4768911
-3.05	  0.47684827
-2.95	  0.4767944
-2.85	  0.47672656
-2.75	  0.47664118
-2.65	  0.4765337
-2.55	  0.47639844
-2.45	  0.4762282
-2.35	  0.476014
-2.25	  0.47574446
-2.15	  0.47540534
-2.05	  0.47497874
-1.95	  0.47444227
-1.85	  0.47376776
-1.75	  0.47292
-1.65	  0.47185493
-1.55	  0.47051755
-1.45	  0.46883935
-1.35	  0.46673527
-1.25	  0.46410006
-1.15	  0.46080405
-1.05	  0.4566884
-0.95	  0.45156023
-0.85	  0.44518745
-0.75	  0.43729445
-0.65	  0.42755976
-0.55	  0.4156172
-0.45	  0.40106338
-0.35	  0.38347557
-0.25	  0.36244413
-0.15	  0.33762565
-0.05	  0.30882108
0.05	  0.2760803
0.15	  0.23982574
0.25	  0.20097306
0.35	  0.16100551
0.45	  0.121937975
0.55	  0.08610272
0.65	  0.05572746
0.75	  0.03237629
0.85	  0.016460527
0.95	  0.0071011535
1.05	  0.0025043234
1.15	  6.900692E-4
1.25	  1.4056206E-4
1.35	  1.9750598E-5
1.45	  1.7532019E-6
1.55	  8.781048E-8



DATASET #4

Name: Power-Law Fit
Num Points: 27
Info: 

X, Y Data:
-3.95	5.3016214
-3.85	4.832045
-3.75	4.4040604
-3.65	4.013983
-3.55	3.6584556
-3.45	3.3344183
-3.35	3.0390816
-3.25	2.7699034
-3.15	2.524567
-3.05	2.3009605
-2.95	2.0971594
-2.85	1.9114094
-2.75	1.7421116
-2.65	1.587809
-2.55	1.4471732
-2.45	1.3189939
-2.35	1.2021677
-2.25	1.095689
-2.15	0.9986415
-2.05	0.9101896
-1.95	0.82957214
-1.85	0.7560951
-1.75	0.6891261
-1.65	0.62808865
-1.55	0.5724575
-1.45	0.52175367
-1.353372	0.47703025



DATASET #5

Name: 
Num Points: 31
Info: 

X, Y Data:
-1.353372	0.47703025
-1.35	0.4755408
-1.25	0.4334211
-1.15	0.39503205
-1.05	0.3600432
-0.95	0.32815337
-0.85	0.2990881
-0.75	0.27259722
-0.65	0.24845268
-0.55	0.22644667
-0.45	0.2063898
-0.35	0.1881094
-0.25	0.17144814
-0.15	0.1562626
-0.05	0.14242208
0.05	0.12980744
0.15	0.11831011
0.25	0.10783112
0.35	0.09828028
0.45	0.08957538
0.55	0.081641495
0.65	0.07441033
0.75	0.06781964
0.85	0.061812706
0.95	0.05633782
1.05	0.051347855
1.15	0.04679986
1.25	0.042654697
1.35	0.038876675
1.45	0.035433285
1.55	0.03229488


