Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.7670362,0.3824652,0.8125033,0.4390024,0.33238843
20.00,0.43447492,0.14627965,0.5156091,0.19272311,0.110482074
30.00,0.20127623,0.055946875,0.27713433,0.08460591,0.036722966
40.00,0.07891745,0.021397734,0.1272696,0.037142195,0.012206289
50.00,0.02665393,0.008183889,0.0524625,0.016305514,0.004057229
60.00,0.005449785,0.003130053,0.017312182,0.0071581593,0.001348576
70.00,0.0017198437,0.0011971364,0.0058708736,0.003142449,4.4825108E-4
80.00,6.787889E-4,4.5786303E-4,0.0018652353,0.0013795428,1.4899348E-4
90.00,0.0,1.7511669E-4,1.7708282E-4,6.0562254E-4,4.952371E-5
100.00,0.0,6.697604E-5,0.0,2.6586975E-4,1.6461108E-5
