Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9919638,0.8499918,0.9924276,0.8539567,0.72878754
20.00,0.9650681,0.722486,0.96706295,0.72924197,0.53113127
30.00,0.92378044,0.6141072,0.92793304,0.62274104,0.3870819
40.00,0.8770971,0.521986,0.883368,0.5317939,0.28210047
50.00,0.8138761,0.44368383,0.8223523,0.45412892,0.2055913
60.00,0.7486851,0.37712762,0.75975794,0.38780645,0.14983238
70.00,0.67462474,0.32055536,0.6871558,0.3311699,0.10919597
80.00,0.61087036,0.27246943,0.62483746,0.28280473,0.079580665
90.00,0.53922784,0.23159677,0.5551377,0.24150299,0.057997398
100.00,0.46073434,0.19685535,0.47784433,0.20623308,0.04226778
110.00,0.40166295,0.16732542,0.41932893,0.17611413,0.030804234
120.00,0.33305,0.14222524,0.35102898,0.15039383,0.022449743
130.00,0.28124878,0.120890275,0.29802433,0.12842982,0.016361093
140.00,0.23325364,0.10275574,0.24904448,0.10967349,0.011923761
150.00,0.17461586,0.08734153,0.19117911,0.09365641,0.008689889
160.00,0.131365,0.07423959,0.14708878,0.07997852,0.0063330824
170.00,0.10156496,0.063103035,0.11411687,0.06829819,0.0046154717
180.00,0.069381155,0.05363706,0.07970809,0.058323696,0.0033636983
190.00,0.048690595,0.04559106,0.056280054,0.04980591,0.0024514215
200.00,0.033196088,0.038752027,0.0396881,0.042532086,0.0017865654
210.00,0.021812582,0.032938905,0.026364679,0.03632056,0.0013020267
220.00,0.013634358,0.027997797,0.016635412,0.031016184,9.489008E-4
230.00,0.0028065017,0.023797898,0.003944125,0.026486477,6.915471E-4
240.00,0.0021762203,0.020228017,0.0029752837,0.022618303,5.039909E-4
250.00,0.001545939,0.017193649,0.0025211049,0.01931505,3.673023E-4
260.00,0.0,0.014614459,5.551873E-4,0.016494216,2.6768536E-4
270.00,0.0,0.0124221705,4.6747367E-4,0.014085347,1.9508575E-4
280.00,0.0,0.010558742,3.8001998E-4,0.012028276,1.4217607E-4
290.00,0.0,0.008974845,3.2337243E-4,0.0102716265,1.0361615E-4
300.00,0.0,0.007628544,2.2164342E-4,0.008771524,7.551416E-5
310.00,0.0,0.0064841993,1.3601773E-4,0.0074905013,5.503378E-5
320.00,0.0,0.0055115162,5.495898E-5,0.0063965633,4.0107934E-5
330.00,0.0,0.0046847435,4.0250197E-5,0.005462388,2.9230163E-5
340.00,0.0,0.003981993,0.0,0.0046646427,2.1302578E-5
