Site Name,Data MRI (yr),Data Annual Rate,Catalog MRI (yr),Catalog Annual Rate,Catalog Occurences,Prob Filtered Catalog MRI (yr),Prob Filtered Catalog Annual Rate,Prob Filtered Catalog Occurences
SSanAndreasBurroFlats,205.44,0.0048677,336.22,0.0029742294,508,351.77,0.0028427835,485.54
SSanAndreasIndio,277.37,0.0036053,236.76,0.0042237327,721,243.49,0.0041070036,701.08
SSAFMCreek1000Palms,261.33,0.0038266,3129.93,3.1949632E-4,50,3933.46,2.5422926E-4,39.75
NSanAndreasFortRoss,306.28,0.003265,284.19,0.0035188275,600,287.54,0.0034777645,593.01
NSanAndreasNorthCoast,263.87,0.0037898,268.42,0.0037254877,636,273.17,0.0036607014,624.92
CalaverasfaultNorth,618.05,0.001618,599.77,0.0016673187,283,707.98,0.0014124762,239.31
ElsinoreTemecula,1019.16,9.812E-4,1058.29,9.449214E-4,162,1077.48,9.2808815E-4,159.08
ElsinoreWhittier,3196.93,3.128E-4,2264.67,4.4156492E-4,76,2333.44,4.2855123E-4,73.78
SSAFCarrizoBidart,114.71,0.0087179,202.25,0.0049444274,843,205.08,0.004876157,831.35
SanJacintoHogLake,311.78,0.0032074,579.32,0.0017261559,294,584.59,0.0017106051,291.34
PuenteHills,3506.31,2.852E-4,8274.92,1.2084711E-4,21,8504.60,1.1758341E-4,20.39
SanGregorioNorth,1019.06,9.813E-4,585.78,0.0017071327,291,598.32,0.0016713557,284.91
SanJacintoSuperstition,508.26,0.0019675,2329.77,4.292265E-4,73,2368.21,4.222606E-4,71.79
SSanAndreasWrightwood,106.04,0.0094304,228.74,0.0043716943,746,231.33,0.0043227677,737.65
SSanAndreasPitmanCanyon,173.48,0.0057643,223.93,0.0044655832,762,235.01,0.004255134,726.07
SSanAndreasPlungeCreek,205.36,0.0048695,1201.06,8.3259516E-4,142,1360.67,7.349321E-4,123.46
FrazierMountianSSAF,148.57,0.0067307,190.19,0.0052577695,897,193.89,0.0051575685,879.9
NSanAndreasSantaCruzSeg,109.84,0.0091041,286.41,0.0034915416,596,297.98,0.0033559415,572.87
RodgersCreek,325.31,0.003074,465.42,0.0021485868,367,488.92,0.0020453404,349.39
GreenValleyMasonRoad,293.31,0.0034094,4541.76,2.2017912E-4,37,4784.85,2.0899303E-4,35.11
HaywardfaultNorth,318.34,0.0031413,536.34,0.0018644875,318,549.13,0.0018210611,310.53
HaywardfaultSouth,167.57,0.0059677,593.18,0.0016858364,287,625.13,0.0015996591,272.31
Compton,2658.16,3.762E-4,10004.36,9.995645E-5,17,10318.53,9.691299E-5,16.45
SSanAndreasCoachella,178.45,0.0056037,244.57,0.004088808,698,252.71,0.003957032,675.44
ElsinoreGlenIvy,179.12,0.0055828,880.70,0.0011354623,194,905.10,0.0011048543,188.78
GarlockCentralallevents,1434.93,6.969E-4,916.59,0.0010910059,187,931.00,0.001074112,184.11
NSanAndreasAlderCreek,869.64,0.0011499,292.49,0.0034189608,583,295.80,0.0033806413,576.45
SSanAndreasPallettCreek,149.30,0.006698,228.44,0.0043775626,747,230.92,0.0043304567,738.95
GarlockWesternallevents,1230.16,8.129E-4,1223.14,8.1756635E-4,140,1244.72,8.033913E-4,137.59
ElsinoreFaultJulian,3250.98,3.076E-4,1977.10,5.057909E-4,87,2011.46,4.971514E-4,85.52
TOTAL,9.08,0.1101451,25.09,0.039852478,6797,25.81,0.0387437,6607.92
