Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.94542456,0.67130965,0.948009,0.6787944,0.33238843
20.00,0.82157093,0.45065665,0.82934284,0.46076182,0.110482074
30.00,0.6780251,0.30253017,0.6901504,0.31276256,0.036722966
40.00,0.54312825,0.20309141,0.55741614,0.21230146,0.012206289
50.00,0.3987463,0.13633724,0.41435114,0.14410904,0.004057229
60.00,0.28259444,0.0915245,0.29683357,0.09782041,0.001348576
70.00,0.19435784,0.06144128,0.20770267,0.06639995,4.4825108E-4
80.00,0.12725782,0.041246124,0.13875283,0.04507191,1.4899348E-4
90.00,0.08169955,0.027688922,0.08956205,0.030594561,4.952371E-5
100.00,0.05556306,0.01858784,0.060941707,0.020767417,1.6461108E-5
110.00,0.038346592,0.012478197,0.041275512,0.014096806,5.4714824E-6
120.00,0.024276126,0.008376734,0.026239887,0.009568833,1.8186574E-6
130.00,0.012958939,0.0056233825,0.014228789,0.00649527,6.045007E-7
140.00,0.006331271,0.0037750308,0.0065645003,0.004408953,2.0092905E-7
150.00,0.004265014,0.0025342146,0.004413498,0.0029927725,6.678649E-8
160.00,0.0027116106,0.0017012428,0.0029464865,0.0020314772,2.2199057E-8
170.00,0.0015554313,0.0011420607,0.0011397555,0.0013789553,7.37871E-9
180.00,0.0,7.666764E-4,5.071114E-5,9.3602715E-4,2.452598E-9
190.00,0.0,5.1467726E-4,0.0,6.3537E-4,8.152152E-10
