Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.96348697,0.7199403,0.9651503,0.7258234,0.33238843
20.00,0.86896384,0.51831406,0.8742573,0.5268196,0.110482074
30.00,0.7509674,0.3731552,0.7599382,0.382378,0.036722966
40.00,0.6257431,0.2686495,0.63705814,0.2775389,0.012206289
50.00,0.50065005,0.19341159,0.513767,0.20144424,0.004057229
60.00,0.39125547,0.13924481,0.40500543,0.14621294,0.001348576
70.00,0.29832116,0.10024795,0.31139484,0.10612477,4.4825108E-4
80.00,0.22225147,0.07217254,0.23397616,0.07702784,1.4899348E-4
90.00,0.16117632,0.05195992,0.17154533,0.055908613,4.952371E-5
100.00,0.11903085,0.037408043,0.12754637,0.04057978,1.6461108E-5
110.00,0.085133314,0.02693156,0.091732316,0.029453754,5.4714824E-6
120.00,0.061775193,0.019389115,0.06681525,0.021378225,1.8186574E-6
130.00,0.040956713,0.013959006,0.04448941,0.015516816,6.045007E-7
140.00,0.02344121,0.010049651,0.025731731,0.011262468,2.0092905E-7
150.00,0.017927326,0.0072351494,0.019381462,0.008174563,6.678649E-8
160.00,0.012222757,0.0052088755,0.013171775,0.005933289,2.2199057E-8
170.00,0.0076153474,0.0037500795,0.008181542,0.00430652,7.37871E-9
180.00,0.0059128236,0.0026998336,0.00617695,0.003125773,2.452598E-9
190.00,0.0022202197,0.001943719,0.0024099573,0.0022687593,8.152152E-10
200.00,0.0,0.0013993618,2.1935158E-4,0.0016467185,2.709681E-10
210.00,0.0,0.0010074569,5.20747E-5,0.0011952268,9.006666E-11
220.00,0.0,7.2530884E-4,2.3953611E-5,8.675236E-4,2.993712E-11
230.00,0.0,5.221791E-4,1.1344586E-5,6.2966894E-4,9.950752E-12
240.00,0.0,3.759378E-4,0.0,4.5702845E-4,3.3075149E-12
