Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9934905,0.8653127,0.9937943,0.8682841,0.72878754
20.00,0.97272295,0.748766,0.97390085,0.7539173,0.53113127
30.00,0.93975824,0.64791673,0.942381,0.6546144,0.3870819
40.00,0.89754295,0.5606505,0.9018388,0.5683912,0.28210047
50.00,0.846488,0.48513803,0.8528299,0.49352506,0.2055913
60.00,0.7885053,0.41979608,0.7970614,0.42851996,0.14983238
70.00,0.72392136,0.36325485,0.7347067,0.37207708,0.10919597
80.00,0.66715205,0.31432903,0.679318,0.3230686,0.079580665
90.00,0.60403806,0.2719929,0.61752385,0.2805153,0.057997398
100.00,0.54118836,0.2353589,0.5561133,0.24356699,0.04226778
110.00,0.48146144,0.20365903,0.49728668,0.21148534,0.030804234
120.00,0.4219662,0.17622873,0.43844962,0.18362936,0.022449743
130.00,0.36553404,0.15249296,0.38152057,0.15944245,0.016361093
140.00,0.3115513,0.13195409,0.32811,0.13844134,0.011923761
150.00,0.2629383,0.11418155,0.2788502,0.120206416,0.008689889
160.00,0.21218716,0.09880274,0.22736752,0.10437331,0.0063330824
170.00,0.1728586,0.08549526,0.18681246,0.09062569,0.0046154717
180.00,0.1307636,0.07398013,0.14386152,0.078688845,0.0033636983
190.00,0.094271384,0.06401595,0.10586455,0.068324275,0.0024514215
200.00,0.06564373,0.055393808,0.07581205,0.05932488,0.0017865654
210.00,0.04082653,0.047932964,0.048900224,0.051510848,0.0013020267
220.00,0.023194293,0.041477002,0.028622841,0.044726048,9.489008E-4
230.00,0.008514163,0.035890575,0.011754272,0.03883492,6.915471E-4
240.00,7.2362093E-4,0.031056568,0.002483704,0.03371974,5.039909E-4
250.00,0.0,0.026873643,0.0014823606,0.029278314,3.673023E-4
260.00,0.0,0.023254102,0.0011235875,0.025421895,2.6768536E-4
270.00,0.0,0.02012207,9.244183E-4,0.022073427,1.9508575E-4
280.00,0.0,0.017411882,6.6965783E-4,0.019166006,1.4217607E-4
290.00,0.0,0.015066722,4.5007252E-4,0.016641537,1.0361615E-4
300.00,0.0,0.0130374255,3.1104218E-4,0.0144495815,7.551416E-5
310.00,0.0,0.011281449,2.1330027E-4,0.012546342,5.503378E-5
320.00,0.0,0.009761981,1.4253861E-4,0.010893789,4.0107934E-5
330.00,0.0,0.008447166,9.4485506E-5,0.009458904,2.9230163E-5
340.00,0.0,0.0073094396,5.915021E-5,0.008213015,2.1302578E-5
350.00,0.0,0.0063249506,3.669998E-5,0.007131231,1.5525055E-5
360.00,0.0,0.00547306,2.37086E-5,0.0061919345,1.1314466E-5
370.00,0.0,0.004735908,1.7671739E-5,0.005376358,8.245842E-6
380.00,0.0,0.0040980414,1.2710572E-5,0.004668206,6.009467E-6
390.00,0.0,0.003546087,9.482326E-6,0.004053329,4.379625E-6
400.00,0.0,0.003068474,0.0,0.0035194412,3.1918162E-6
