Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.84966725,0.48998055,0.8727322,0.52595204,0.33238843
20.00,0.5852074,0.24008094,0.6348921,0.27662554,0.110482074
30.00,0.35466647,0.11763499,0.41220993,0.14549176,0.036722966
40.00,0.19596724,0.057638858,0.24471712,0.07652169,0.012206289
50.00,0.097779706,0.02824192,0.1342064,0.040246736,0.004057229
60.00,0.042583328,0.01383799,0.06653672,0.021167852,0.001348576
70.00,0.017121982,0.0067803464,0.030907638,0.011133275,4.4825108E-4
80.00,0.0072832904,0.0033222379,0.014232289,0.0058555687,1.4899348E-4
90.00,0.0020701513,0.0016278318,0.004826187,0.0030797482,4.952371E-5
100.00,2.8564417E-4,7.9760596E-4,0.0016447763,0.0016197999,1.6461108E-5
110.00,0.0,3.9081142E-4,4.543976E-4,8.51937E-4,5.4714824E-6
120.00,0.0,1.9148999E-4,2.3968714E-4,4.48078E-4,1.8186574E-6
130.00,0.0,9.382637E-5,4.48781E-5,2.3566752E-4,6.045007E-7
140.00,0.0,4.5973095E-5,3.2264618E-6,1.2394981E-4,2.0092905E-7
150.00,0.0,2.2525923E-5,0.0,6.5191656E-5,6.678649E-8
