Paleoseismic Site Name,UCERF3 Rate,UCERF3 95% Conf,UCERF3 68% Conf,Sim Subsection Rate,Sim Paleo-Detectable Subsection Rate,Sim Element Rate,Sim Paleo-Detectable Element Rate
Calaveras fault - North,0.001618,[8.41E-4 0.0031128],[0.0011644 0.0022419],0.0031779627,0.0022170367,0.0029005215,0.0022989549
Compton,3.762E-4,[1.647E-4 8.592E-4],[2.464E-4 5.721E-4],1.7655348E-4,1.6656768E-4,0.0,0.0
Elsinore - Glen Ivy,0.0055828,[0.0038119 0.0081764],[0.0046288 0.00677],0.0011602086,9.8381E-4,0.0010340989,9.762783E-4
Elsinore Fault - Julian,3.076E-4,[7.8E-6 0.0011347],[5.35E-5 5.62E-4],6.5577007E-4,6.120325E-4,6.5577007E-4,6.293141E-4
Elsinore - Temecula,9.812E-4,[1.06E-5 0.090633],[5.225E-4 0.0018758],8.8276743E-4,8.002101E-4,8.5754547E-4,8.4120466E-4
Elsinore - Whittier,3.128E-4,[7.9E-6 0.0011538],[5.45E-5 5.725E-4],4.792166E-4,4.4477952E-4,4.5399467E-4,4.418608E-4
"Frazier Mountian, SSAF",0.0067307,[0.0037115 0.0122057],[0.0049697 0.0090886],0.0049434975,0.004874878,0.0049687196,0.0049110106
Garlock Central (all events),6.969E-4,[3.037E-4 0.0015988],[4.591E-4 0.0010631],0.0011854306,0.0011349426,0.0011854306,0.0011667813
Garlock - Western (all events),8.129E-4,[3.459E-4 0.00191],[5.294E-4 0.0012535],0.0010088771,9.776062E-4,0.0010088771,9.767904E-4
Green Valley - Mason Road,0.0034094,[0.0018448 0.0063008],[0.0025038 0.004657],0.0012358744,9.534771E-4,0.0011854306,0.0011333645
Hayward fault - North,0.0031413,[0.0020308 0.0048591],[0.0025239 0.0039174],0.0022699733,0.0019572594,0.0021943075,0.0020856492
Hayward fault - South,0.0059677,[0.0046073 0.0077298],[0.0052416 0.0068047],0.0020681978,0.0018915461,0.002042976,0.0019983635
N. San Andreas - Alder Creek,0.0011499,[2.91E-5 0.0042417],[2.006E-4 0.0021088],0.0038589546,0.0037978992,0.0038589546,0.0038187767
N. San Andreas - Santa Cruz Seg.,0.0091041,[0.0054923 0.0150912],[0.0070415 0.0117617],0.0050443853,0.0042872303,0.004893054,0.0045972285
N. San Andreas -  Fort Ross,0.003265,[0.0023217 0.0045915],[0.0027356 0.0038814],0.0039093983,0.0038485024,0.0039346204,0.0038888182
N. San Andreas - North Coast,0.0037898,[0.0024481 0.0058668],[0.0030343 0.0047303],0.00418684,0.0040410855,0.00418684,0.004126896
N. San Andreas -Offshore Noyo,0.0053293,[0.004035 0.0070387],[0.0046304 0.0061415],0.0041616177,0.0038952369,0.0,0.0
Puente Hills,2.852E-4,[1.909E-4 4.262E-4],[2.319E-4 3.518E-4],1.2610963E-4,1.1939882E-4,0.0,0.0
San Gregorio - North,9.813E-4,[2.48E-5 0.0036199],[1.717E-4 0.0018047],0.0011854306,0.0011272522,0.0011349866,0.001110049
Rodgers Creek,0.003074,[0.001274 0.0074173],[0.0019892 0.004789],0.0025221927,0.0020748186,0.002396083,0.0022997246
San Jacinto - Hog Lake,0.0032074,[0.0018202 0.0056519],[0.0024066 0.0042752],0.002396083,0.0023009756,0.002345639,0.0023083286
San Jacinto - Superstition,0.0019675,[5.929E-4 0.0065288],[0.0010666 0.0036454],0.0016142032,0.0013240661,0.0017403129,0.0015433339
S. SAF- Carrizo Bidart,0.0087179,[0.0048746 0.0155916],[0.0064913 0.0117016],0.0049434975,0.004852911,0.0049434975,0.0048940624
S. San Andreas - Burro Flats                         ,0.0048677,[0.002824 0.0083903],[0.0036799 0.0064073],0.003707623,0.002649468,0.00406073,0.0037489631
S. San Andreas - Coachella,0.0056037,[0.0031142 0.0100834],[0.0041571 0.0075507],0.0045399466,0.003883488,0.0042625056,0.004149164
S. San Andreas - Indio  ,0.0036053,[0.0022287 0.0058323],[0.002805 0.0046111],0.0045399466,0.003883488,0.0046660565,0.0044843606
S. San Andreas - Pallett Creek,0.006698,[0.0044376 0.0101097],[0.005447 0.0082553],0.0050191632,0.0049279165,0.0050191632,0.004961957
S. San Andreas - Pitman Canyon      ,0.0057643,[0.003515 0.0094529],[0.0044747 0.0074149],0.0055740457,0.004286905,0.0052461606,0.0049840007
S. San Andreas - Plunge Creek   ,0.0048695,[0.0028965 0.0081864],[0.0036725 0.0062762],0.0035058476,0.0029823754,0.0029005215,0.0028295906
S. SAF M. Creek - 1000 Palms,0.0038266,[0.0024425 0.0059951],[0.0030666 0.0047993],0.003051853,0.0024384642,0.002723968,0.0026117694
S. San Andreas - Wrightwood        ,0.0094304,[0.0067778 0.0131212],[0.0079741 0.0111519],0.005069607,0.004922867,0.0050443853,0.0049865227
