Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.91125894,0.5950908,0.9203898,0.6138481,0.33238843
20.00,0.7290746,0.35413304,0.75094634,0.37680948,0.110482074
30.00,0.5418415,0.21074131,0.57129693,0.2313038,0.036722966
40.00,0.37063798,0.12541021,0.40705892,0.14198539,0.012206289
50.00,0.24533471,0.07463046,0.2779743,0.087157466,0.004057229
60.00,0.14373547,0.044411898,0.16949232,0.053501442,0.001348576
70.00,0.08947127,0.026429111,0.10666093,0.03284176,4.4825108E-4
80.00,0.059367307,0.015727721,0.072368175,0.020159852,1.4899348E-4
90.00,0.033657774,0.009359422,0.042782895,0.012375087,4.952371E-5
100.00,0.019562408,0.0055697057,0.024173815,0.0075964234,1.6461108E-5
110.00,0.009046132,0.0033144804,0.011212822,0.00466305,5.4714824E-6
120.00,0.0051480727,0.0019724169,0.0063072643,0.0028624043,1.8186574E-6
130.00,0.0,0.001173767,0.002473234,0.0017570815,6.045007E-7
140.00,0.0,6.984979E-4,0.0014568109,0.0010785811,2.0092905E-7
150.00,0.0,4.156697E-4,1.2162193E-4,6.6208496E-4,6.678649E-8
160.00,0.0,2.473612E-4,0.0,4.064196E-4,2.2199057E-8
