Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9892214,0.84637004,0.9907092,0.8565453,0.72878754
20.00,0.9678032,0.7163423,0.971294,0.7336699,0.53113127
30.00,0.9290627,0.60629064,0.93702114,0.62842155,0.3870819
40.00,0.8764372,0.5131462,0.88993394,0.53827155,0.28210047
50.00,0.8165048,0.43431163,0.8363352,0.46105397,0.2055913
60.00,0.7320319,0.36758834,0.7590621,0.3949136,0.14983238
70.00,0.67846614,0.31111577,0.7107117,0.33826143,0.10919597
80.00,0.59448814,0.26331908,0.631551,0.28973624,0.079580665
90.00,0.5247663,0.22286537,0.5652153,0.24817222,0.057997398
100.00,0.4541198,0.18862657,0.49490666,0.21257076,0.04226778
110.00,0.37945488,0.15964788,0.4237414,0.18207648,0.030804234
120.00,0.3194971,0.1351212,0.36760685,0.15595676,0.022449743
130.00,0.28313547,0.11436253,0.32716793,0.13358404,0.016361093
140.00,0.21822706,0.09679302,0.25961652,0.11442079,0.011923761
150.00,0.1829581,0.08192271,0.21996194,0.09800659,0.008689889
160.00,0.14713366,0.06933693,0.17670041,0.083947085,0.0063330824
170.00,0.108256415,0.058684703,0.13281362,0.07190449,0.0046154717
180.00,0.071745485,0.049668975,0.09183899,0.06158945,0.0033636983
190.00,0.04698887,0.042038333,0.06299146,0.052754156,0.0024514215
200.00,0.03295231,0.035579987,0.042119436,0.045186326,0.0017865654
210.00,0.012858424,0.030113835,0.02606157,0.038704135,0.0013020267
220.00,0.010797485,0.025487447,0.018733406,0.033151846,9.489008E-4
230.00,0.009419791,0.021571813,0.014631349,0.02839606,6.915471E-4
240.00,0.008042098,0.018257735,0.014096976,0.024322512,5.039909E-4
250.00,0.006664405,0.015452801,0.011358819,0.020833334,3.673023E-4
260.00,0.0,0.013078788,0.0018140055,0.017844696,2.6768536E-4
270.00,0.0,0.011069494,0.0016783718,0.015284791,1.9508575E-4
280.00,0.0,0.009368889,0.0010607542,0.0130921155,1.4217607E-4
290.00,0.0,0.007929547,7.429941E-4,0.011213991,1.0361615E-4
300.00,0.0,0.006711331,1.7019447E-4,0.009605291,7.551416E-5
310.00,0.0,0.0056802696,9.6314696E-5,0.008227368,5.503378E-5
320.00,0.0,0.00480761,0.0,0.007047113,4.0107934E-5
