Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.93058825,0.6282754,0.93731505,0.6473761,0.3731361
20.00,0.77674776,0.39472997,0.7966756,0.41909584,0.13923056
30.00,0.6047551,0.24799912,0.63535565,0.27131262,0.051951952
40.00,0.44535643,0.15581174,0.48203003,0.17564133,0.01938515
50.00,0.3172065,0.09789269,0.3541816,0.113706,0.0072332993
60.00,0.21183613,0.061503567,0.24296485,0.073610544,0.0026990052
70.00,0.15087189,0.038641177,0.17387237,0.047653712,0.0010070964
80.00,0.09013925,0.0242773,0.11168736,0.030849874,3.7578403E-4
90.00,0.049219973,0.01525283,0.06141317,0.019971471,1.4021859E-4
100.00,0.021387648,0.009582978,0.029800203,0.012929054,5.232062E-5
110.00,0.008770962,0.006020749,0.0127991,0.008369961,1.9522713E-5
120.00,0.0,0.0037826884,0.003499993,0.0054185125,7.284629E-6
130.00,0.0,0.0023765701,0.0028614476,0.0035078158,2.7181584E-6
140.00,0.0,0.0014931405,9.823954E-4,0.0022708762,1.014243E-6
150.00,0.0,9.381034E-4,5.336409E-4,0.001470111,3.7845072E-7
160.00,0.0,5.893873E-4,4.868186E-4,9.5171476E-4,1.4121363E-7
170.00,0.0,3.7029752E-4,0.0,6.161174E-4,5.2691906E-8
