Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9839285,0.8140523,0.9853457,0.8212873,0.72878754
20.00,0.9472935,0.6626811,0.9511173,0.67451274,0.53113127
30.00,0.8811697,0.539457,0.89091045,0.5539687,0.3870819
40.00,0.8018424,0.43914622,0.81517506,0.45496747,0.28210047
50.00,0.73209083,0.35748795,0.7480726,0.37365898,0.2055913
60.00,0.6514523,0.29101387,0.6716053,0.30688137,0.14983238
70.00,0.5451144,0.23690051,0.573623,0.25203773,0.10919597
80.00,0.47764355,0.1928494,0.5061424,0.20699538,0.079580665
90.00,0.37078997,0.15698949,0.40382552,0.17000267,0.057997398
100.00,0.29334,0.12779765,0.3248796,0.13962103,0.04226778
110.00,0.2167722,0.104033954,0.24977447,0.11466897,0.030804234
120.00,0.16050012,0.08468908,0.18597716,0.094176166,0.022449743
130.00,0.09479548,0.06894133,0.11419774,0.077345684,0.016361093
140.00,0.058254056,0.05612185,0.07748055,0.063523024,0.011923761
150.00,0.032353062,0.04568612,0.04257181,0.052170653,0.008689889
160.00,0.020256313,0.037190888,0.023571765,0.042847093,0.0063330824
170.00,0.014148394,0.030275326,0.01418843,0.03518977,0.0046154717
180.00,0.0,0.024645697,0.0040842863,0.02890091,0.0033636983
190.00,0.0,0.020062886,0.0025810157,0.02373595,0.0024514215
200.00,0.0,0.016332237,0.0019154213,0.019494032,0.0017865654
210.00,0.0,0.013295295,8.3168014E-4,0.0160102,0.0013020267
220.00,0.0,0.0108230645,3.8097403E-4,0.013148974,9.489008E-4
230.00,0.0,0.00881054,0.0,0.010799085,6.915471E-4
