Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9221062,0.61422604,0.926843,0.6249823,0.33238843
20.00,0.75168866,0.37727365,0.7641673,0.39060286,0.110482074
30.00,0.5702353,0.23173131,0.58682525,0.24411985,0.036722966
40.00,0.41460195,0.1423354,0.43257087,0.15257059,0.012206289
50.00,0.29476777,0.08742612,0.3091441,0.09535391,0.004057229
60.00,0.18514134,0.053699397,0.19789623,0.059594505,0.001348576
70.00,0.12479115,0.03298357,0.13652873,0.03724551,4.4825108E-4
80.00,0.08301328,0.020259367,0.08971984,0.023277784,1.4899348E-4
90.00,0.03911051,0.012443831,0.043096665,0.014548202,4.952371E-5
100.00,0.015048734,0.0076433257,0.014093206,0.009092368,1.6461108E-5
110.00,0.01361058,0.0046947296,0.011528154,0.0056825695,5.4714824E-6
120.00,0.012172426,0.0028836254,0.011343444,0.003551505,1.8186574E-6
130.00,0.009931518,0.0017711979,0.006979633,0.0022196278,6.045007E-7
140.00,0.0,0.0010879159,0.0,0.001387228,2.0092905E-7
