Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.99521685,0.8779578,0.9954479,0.8812305,0.72878754
20.00,0.97631586,0.77080995,0.9774526,0.77656716,0.53113127
30.00,0.95236945,0.6767387,0.9548842,0.6843347,0.3870819
40.00,0.9203499,0.59414804,0.92457616,0.6030566,0.28210047
50.00,0.886015,0.5216369,0.8918615,0.53143185,0.2055913
60.00,0.83483964,0.4579752,0.8427649,0.46831396,0.14983238
70.00,0.77771324,0.40208292,0.7882527,0.41269252,0.10919597
80.00,0.7293709,0.35301185,0.74214244,0.36367723,0.079580665
90.00,0.66114175,0.30992952,0.67638135,0.32048348,0.057997398
100.00,0.59635633,0.27210507,0.6152532,0.2824198,0.04226778
110.00,0.5352527,0.23889677,0.5554378,0.24887694,0.030804234
120.00,0.47833344,0.2097413,0.5004258,0.21931796,0.022449743
130.00,0.4121184,0.18414402,0.4347723,0.19326967,0.016361093
140.00,0.3484356,0.16167068,0.37191927,0.17031513,0.011923761
150.00,0.28839222,0.14194004,0.3112628,0.15008688,0.008689889
160.00,0.21857028,0.124617375,0.2409373,0.13226114,0.0063330824
170.00,0.1289619,0.1094088,0.15336221,0.11655255,0.0046154717
180.00,0.06314728,0.09605631,0.08579627,0.10270966,0.0033636983
190.00,0.030210923,0.0843334,0.05003539,0.09051088,0.0024514215
200.00,0.005166675,0.074041165,0.02270603,0.07976095,0.0017865654
210.00,0.0,0.06500502,0.016683124,0.07028778,0.0013020267
220.00,0.0,0.057071667,0.014050217,0.061939735,9.489008E-4
230.00,0.0,0.050106518,0.011789716,0.054583184,6.915471E-4
240.00,0.0,0.043991413,0.010272683,0.048100363,5.039909E-4
250.00,0.0,0.038622603,0.008237159,0.042387508,3.673023E-4
260.00,0.0,0.03390902,0.0063464683,0.037353165,2.6768536E-4
270.00,0.0,0.02977069,0.0049195285,0.032916747,1.9508575E-4
280.00,0.0,0.02613741,0.0038717694,0.029007241,1.4217607E-4
290.00,0.0,0.022947544,0.002833659,0.025562067,1.0361615E-4
300.00,0.0,0.020146975,0.0015514164,0.022526072,7.551416E-5
310.00,0.0,0.017688196,7.522849E-4,0.019850662,5.503378E-5
320.00,0.0,0.01552949,3.9149908E-4,0.017493008,4.0107934E-5
330.00,0.0,0.013634237,2.5233225E-4,0.015415372,2.9230163E-5
340.00,0.0,0.011970285,1.7631627E-4,0.0135844955,2.1302578E-5
350.00,0.0,0.010509406,1.11579735E-4,0.011971072,1.5525055E-5
360.00,0.0,0.009226816,3.0175339E-5,0.010549273,1.1314466E-5
370.00,0.0,0.0081007555,0.0,0.009296342,8.245842E-6
