Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.97964674,0.7633806,0.98493934,0.78864205,0.75127923
20.00,0.9049774,0.5827499,0.9253099,0.6219563,0.5644205
30.00,0.8094024,0.44485998,0.84565026,0.49050093,0.4240374
40.00,0.67906183,0.33959746,0.736033,0.38682967,0.3185705
50.00,0.57031506,0.25924212,0.6405649,0.30507013,0.2393354
60.00,0.48939618,0.1979004,0.56716037,0.24059115,0.17980771
70.00,0.35005802,0.15107332,0.44260845,0.1897403,0.1350858
80.00,0.2658818,0.11532644,0.35098946,0.14963719,0.10148716
90.00,0.17655534,0.08803797,0.2616798,0.11801018,0.076245196
100.00,0.11366326,0.06720648,0.19131194,0.093067795,0.05728143
110.00,0.044889912,0.05130412,0.11221651,0.073397174,0.04303435
120.00,0.010195893,0.03916457,0.055304278,0.0578841,0.032330815
130.00,0.0,0.029897472,0.026878916,0.045649838,0.02428947
140.00,0.0,0.02282315,0.0072531467,0.036001384,0.018248174
150.00,0.0,0.017422749,0.003562745,0.028392205,0.013709474
160.00,0.0,0.013300189,0.0019667172,0.022391288,0.0102996435
170.00,0.0,0.010153106,0.001029869,0.017658712,0.007737908
180.00,0.0,0.007750684,8.3870965E-4,0.013926403,0.00581333
190.00,0.0,0.0059167217,4.617253E-4,0.010982947,0.004367434
200.00,0.0,0.0045167105,1.1935648E-4,0.008661615,0.0032811624
210.00,0.0,0.0034479692,8.913485E-5,0.0068309135,0.0024650693
220.00,0.0,0.0026321127,0.0,0.0053871456,0.0018519553
