Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.97487986,0.7646574,0.9781364,0.7787844,0.72878754
20.00,0.9103088,0.58470094,0.9209441,0.60650516,0.53113127
30.00,0.81615955,0.44709587,0.83642536,0.4723368,0.3870819
40.00,0.70412266,0.34187517,0.7338995,0.36784855,0.28210047
50.00,0.58533233,0.26141736,0.62412345,0.2864747,0.2055913
60.00,0.46952683,0.19989473,0.51342297,0.22310203,0.14983238
70.00,0.3591384,0.15285097,0.40749893,0.17374839,0.10919597
80.00,0.26765457,0.11687863,0.3171543,0.13531254,0.079580665
90.00,0.19852585,0.089372106,0.24314098,0.1053793,0.057997398
100.00,0.13252965,0.06833904,0.17245215,0.08206776,0.04226778
110.00,0.08074476,0.05225595,0.11453451,0.06391309,0.030804234
120.00,0.049669996,0.0399579,0.07668749,0.04977452,0.022449743
130.00,0.023456674,0.030554103,0.040664457,0.03876362,0.016361093
140.00,0.007406019,0.02336342,0.016388658,0.030188505,0.011923761
150.00,0.0014448689,0.017865011,0.00500503,0.023510337,0.008689889
160.00,0.0010301183,0.013660613,0.0027164908,0.018309483,0.0063330824
170.00,7.591393E-4,0.010445689,0.0018190097,0.014259141,0.0046154717
180.00,0.0,0.0079873735,7.672648E-4,0.011104797,0.0033636983
190.00,0.0,0.006107604,2.6349686E-4,0.008648243,0.0024514215
200.00,0.0,0.0046702246,1.6341484E-4,0.0067351167,0.0017865654
210.00,0.0,0.0035711217,6.906381E-5,0.005245204,0.0013020267
220.00,0.0,0.0027306846,3.7993646E-5,0.0040848833,9.489008E-4
230.00,0.0,0.0020880383,1.382239E-5,0.0031812433,6.915471E-4
240.00,0.0,0.0015966338,0.0,0.0024775027,5.039909E-4
