Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.8898187,0.5519169,0.9029445,0.57618755,0.33238843
20.00,0.676456,0.30461225,0.7070543,0.3319921,0.110482074
30.00,0.4606615,0.16812064,0.5003214,0.1912897,0.036722966
40.00,0.2853321,0.09278862,0.32600722,0.11021874,0.012206289
50.00,0.169156,0.051211607,0.20132786,0.06350666,0.004057229
60.00,0.085163474,0.02826455,0.109003015,0.03659175,0.001348576
70.00,0.04825808,0.015599683,0.06264685,0.021083709,4.4825108E-4
80.00,0.021914126,0.008609729,0.03117544,0.012148171,1.4899348E-4
90.00,0.008875186,0.0047518546,0.014090044,0.0069996244,4.952371E-5
100.00,0.0038777897,0.0026226288,0.0066475165,0.004033096,1.6461108E-5
110.00,0.0014214921,0.0014474731,0.0031194477,0.0023238198,5.4714824E-6
120.00,0.0010388906,7.9888484E-4,0.0021034507,0.0013389561,1.8186574E-6
130.00,0.0,4.4091803E-4,3.783244E-4,7.714898E-4,6.045007E-7
140.00,0.0,2.433501E-4,9.721449E-6,4.445228E-4,2.0092905E-7
150.00,0.0,1.3430904E-4,0.0,2.561285E-4,6.678649E-8
