Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.95048183,0.6787686,0.95322245,0.686289,0.33238843
20.00,0.83491474,0.46072677,0.8434125,0.4709926,0.110482074
30.00,0.6831028,0.31272683,0.69561255,0.32323703,0.036722966
40.00,0.5080832,0.21226914,0.52259994,0.22183402,0.012206289
50.00,0.40613535,0.14408162,0.42267025,0.15224226,0.004057229
60.00,0.29194468,0.09779807,0.30456,0.10448218,0.001348576
70.00,0.23136961,0.06638226,0.2409474,0.071704976,4.4825108E-4
80.00,0.15927435,0.04505819,0.17058155,0.049210336,1.4899348E-4
90.00,0.09469722,0.030584082,0.103395335,0.033772513,4.952371E-5
100.00,0.050510157,0.020759514,0.057779808,0.023177704,1.6461108E-5
110.00,0.030007841,0.014090905,0.033223014,0.015906602,5.4714824E-6
120.00,0.014759251,0.009564463,0.017386494,0.010916526,1.8186574E-6
130.00,0.008265217,0.006492057,0.007543314,0.007491892,6.045007E-7
140.00,0.006143032,0.004406604,0.007246039,0.0051416033,2.0092905E-7
150.00,0.0,0.0029910642,0.0020454547,0.0035286257,6.678649E-8
160.00,0.0,0.0020302404,7.6922274E-4,0.002421657,2.2199057E-8
170.00,0.0,0.0013780633,0.0,0.0016619565,7.37871E-9
