Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9907774,0.8488497,0.9914414,0.85344315,0.72878754
20.00,0.9676208,0.7205458,0.96996284,0.72836524,0.53113127
30.00,0.9315599,0.6116351,0.9362589,0.62161833,0.3870819
40.00,0.8679936,0.51918626,0.87668353,0.5305159,0.28210047
50.00,0.8187454,0.4407111,0.82956743,0.4527652,0.2055913
60.00,0.74227685,0.3740975,0.7577937,0.38640937,0.14983238
70.00,0.66820484,0.31755254,0.68408275,0.32977843,0.10919597
80.00,0.5784308,0.26955438,0.5975786,0.28144717,0.079580665
90.00,0.50181925,0.22881116,0.52166694,0.24019915,0.057997398
100.00,0.4351002,0.19422628,0.45400146,0.20499633,0.04226778
110.00,0.33698407,0.16486892,0.35756817,0.17495272,0.030804234
120.00,0.28076673,0.13994893,0.29702446,0.1493122,0.022449743
130.00,0.21295655,0.11879561,0.23369497,0.12742949,0.016361093
140.00,0.18994443,0.100839615,0.20416878,0.10875382,0.011923761
150.00,0.13270989,0.08559768,0.14587556,0.092815205,0.008689889
160.00,0.11439681,0.07265956,0.12399421,0.0792125,0.0063330824
170.00,0.08673196,0.06167705,0.09667784,0.06760337,0.0046154717
180.00,0.06953029,0.052354544,0.07666842,0.057695635,0.0033636983
190.00,0.054325357,0.044441137,0.06347293,0.049239945,0.0024514215
200.00,0.031094817,0.037723847,0.036706552,0.042023495,0.0017865654
210.00,0.021234602,0.032021876,0.022610899,0.035864666,0.0013020267
220.00,0.016986407,0.02718176,0.020216642,0.030608453,9.489008E-4
230.00,0.009598591,0.023073228,0.010803514,0.026122576,6.915471E-4
240.00,0.0,0.019585703,0.0019700988,0.022294134,5.039909E-4
250.00,0.0,0.016625319,7.107202E-4,0.019026777,3.673023E-4
260.00,0.0,0.014112396,3.977877E-4,0.016238272,2.6768536E-4
270.00,0.0,0.011979303,3.2038472E-4,0.013858442,1.9508575E-4
280.00,0.0,0.010168628,2.3775597E-4,0.011827393,1.4217607E-4
290.00,0.0,0.008631637,1.9713276E-4,0.010094008,1.0361615E-4
300.00,0.0,0.0073269624,1.8276402E-4,0.008614662,7.551416E-5
310.00,0.0,0.00621949,1.6839529E-4,0.0073521244,5.503378E-5
320.00,0.0,0.005279412,1.5402655E-4,0.0062746205,4.0107934E-5
330.00,0.0,0.0044814274,1.3965782E-4,0.005355032,2.9230163E-5
340.00,0.0,0.0038040583,1.252891E-4,0.0045702155,2.1302578E-5
350.00,0.0,0.0032290737,0.0,0.0039004192,1.5525055E-5
