Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.95939404,0.7121452,0.9607127,0.7168414,0.33238843
20.00,0.86299473,0.50715077,0.86712486,0.5138616,0.110482074
30.00,0.73583776,0.36116496,0.74296325,0.3683573,0.036722966
40.00,0.6107446,0.25720188,0.61988986,0.26405376,0.012206289
50.00,0.4880585,0.18316509,0.49885577,0.18928468,0.004057229
60.00,0.38298216,0.13044013,0.3940353,0.1356871,0.001348576
70.00,0.28554955,0.09289231,0.29606202,0.09726613,4.4825108E-4
80.00,0.21078946,0.06615281,0.22060387,0.06972439,1.4899348E-4
90.00,0.15366194,0.04711041,0.1620727,0.049981333,4.952371E-5
100.00,0.1113515,0.03354945,0.11809689,0.03582869,1.6461108E-5
110.00,0.07674339,0.023892079,0.08192645,0.025683489,5.4714824E-6
120.00,0.052416805,0.017014628,0.05586037,0.018410988,1.8186574E-6
130.00,0.033211198,0.012116886,0.03545874,0.013197759,6.045007E-7
140.00,0.020434577,0.008628982,0.02218424,0.009460701,2.0092905E-7
150.00,0.014887349,0.006145088,0.015979435,0.006781822,6.678649E-8
160.00,0.0113191465,0.004376195,0.012305869,0.004861491,2.2199057E-8
170.00,0.0074410643,0.003116486,0.007912272,0.003484918,7.37871E-9
180.00,0.0037922568,0.0022193906,0.0041243546,0.0024981336,2.452598E-9
190.00,0.0032370365,0.0015805282,0.003463678,0.0017907656,8.152152E-10
200.00,0.002637585,0.0011255656,0.0027034488,0.001283695,2.709681E-10
210.00,0.001075089,8.015661E-4,8.479287E-4,9.202057E-4,9.006666E-11
220.00,0.0,5.708314E-4,7.992426E-5,6.596416E-4,2.993712E-11
230.00,0.0,4.0651485E-4,4.3429263E-5,4.728584E-4,9.950752E-12
240.00,0.0,2.894976E-4,2.7589635E-5,3.3896448E-4,3.3075149E-12
250.00,0.0,2.0616432E-4,1.3302567E-5,2.4298379E-4,1.0993797E-12
260.00,0.0,1.4681893E-4,0.0,1.7418084E-4,3.654211E-13
