Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.94492257,0.66924906,0.948316,0.67862314,0.33238843
20.00,0.81472844,0.4478943,0.82492304,0.46052936,0.110482074
30.00,0.663926,0.29975283,0.67937446,0.31252587,0.036722966
40.00,0.51574606,0.20060931,0.5343088,0.21208729,0.012206289
50.00,0.3848079,0.13425758,0.40360472,0.14392734,0.004057229
60.00,0.27354065,0.08985177,0.29083213,0.09767242,0.001348576
70.00,0.19531696,0.06013321,0.20970164,0.066282764,4.4825108E-4
80.00,0.1359952,0.040244095,0.14777009,0.044981018,1.4899348E-4
90.00,0.09329668,0.026933322,0.102396116,0.030525157,4.952371E-5
100.00,0.05889998,0.0180251,0.06592132,0.020715078,1.6461108E-5
110.00,0.034329254,0.012063282,0.03908291,0.014057731,5.4714824E-6
120.00,0.017313996,0.00807334,0.021152673,0.009539901,1.8186574E-6
130.00,0.010615214,0.005403075,0.012709894,0.0064739976,6.045007E-7
140.00,0.006298543,0.0036160029,0.0069755544,0.004393405,2.0092905E-7
150.00,0.0025926363,0.0024200066,0.003132016,0.002981466,6.678649E-8
160.00,8.239209E-4,0.0016195871,0.0011145131,0.0020232918,2.2199057E-8
170.00,0.0,0.0010839072,1.1125562E-4,0.0013730526,7.37871E-9
180.00,0.0,7.2540384E-4,4.2128042E-5,9.3178527E-4,2.452598E-9
190.00,0.0,4.8547584E-4,1.9154226E-5,6.32331E-4,8.152152E-10
200.00,0.0,3.2490425E-4,0.0,4.2911447E-4,2.709681E-10
