Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.989219,0.8363303,0.989954,0.84146047,0.72878754
20.00,0.95807034,0.6994484,0.9608207,0.7080557,0.53113127
30.00,0.9109259,0.58496994,0.91644746,0.5958008,0.3870819
40.00,0.85121953,0.48922807,0.8601641,0.50134283,0.28210047
50.00,0.77826613,0.40915626,0.790794,0.42186016,0.2055913
60.00,0.70259637,0.3421898,0.7183268,0.35497865,0.14983238
70.00,0.6282822,0.2861837,0.64655787,0.29870048,0.10919597
80.00,0.5528135,0.2393441,0.573042,0.25134465,0.079580665
90.00,0.47507966,0.20017074,0.49754962,0.21149658,0.057997398
100.00,0.41093922,0.16740885,0.43376058,0.177966,0.04226778
110.00,0.3388514,0.1400091,0.36280486,0.14975135,0.030804234
120.00,0.26952496,0.11709386,0.29309252,0.12600984,0.022449743
130.00,0.20557636,0.09792914,0.22797653,0.10603229,0.016361093
140.00,0.15838325,0.08190111,0.17803031,0.08922198,0.011923761
150.00,0.10264677,0.068496384,0.120274305,0.07507677,0.008689889
160.00,0.06428701,0.057285603,0.07917491,0.06317413,0.0063330824
170.00,0.038693305,0.04790969,0.05040316,0.05315853,0.0046154717
180.00,0.018319573,0.040068325,0.02592403,0.0447308,0.0033636983
190.00,0.00392542,0.033510353,0.0077154324,0.0376392,0.0024514215
200.00,0.0012746952,0.028025726,0.0034912974,0.031671897,0.0017865654
210.00,8.5309346E-4,0.023438765,0.0023553034,0.026650649,0.0013020267
220.00,0.0,0.01960255,0.001506584,0.022425467,9.489008E-4
230.00,0.0,0.016394207,0.0010471973,0.018870143,6.915471E-4
240.00,0.0,0.013710972,7.4547983E-4,0.015878478,5.039909E-4
250.00,0.0,0.011466902,5.8389985E-4,0.013361112,3.673023E-4
260.00,0.0,0.009590117,2.5982744E-4,0.011242847,2.6768536E-4
270.00,0.0,0.008020506,1.4709127E-4,0.009460411,1.9508575E-4
280.00,0.0,0.0067077926,7.703613E-5,0.007960562,1.4217607E-4
290.00,0.0,0.00560993,5.8035585E-5,0.0066984976,1.0361615E-4
300.00,0.0,0.004691755,3.100669E-5,0.0056365207,7.551416E-5
310.00,0.0,0.0039238567,1.5485142E-5,0.004742909,5.503378E-5
320.00,0.0,0.0032816404,1.3981263E-5,0.0039909706,4.0107934E-5
330.00,0.0,0.0027445354,1.2477384E-5,0.003358244,2.9230163E-5
340.00,0.0,0.002295338,1.0973505E-5,0.0028258294,2.1302578E-5
350.00,0.0,0.001919661,9.469626E-6,0.0023778237,1.5525055E-5
360.00,0.0,0.0016054707,0.0,0.0020008446,1.1314466E-5
