Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.8583486,0.5008385,0.87054104,0.52055585,0.33238843
20.00,0.5979533,0.25083923,0.62514406,0.2709784,0.110482074
30.00,0.3698797,0.12562995,0.4005533,0.14105938,0.036722966
40.00,0.19897194,0.06292032,0.2250462,0.07342928,0.012206289
50.00,0.10008843,0.03151292,0.11838073,0.03822404,0.004057229
60.00,0.04011098,0.015782883,0.053315658,0.019897748,0.001348576
70.00,0.015795808,0.007904677,0.022945704,0.010357888,4.4825108E-4
80.00,0.006473498,0.0039589666,0.009897653,0.0053918594,1.4899348E-4
90.00,0.0022375009,0.001982803,0.0031017098,0.0028067639,4.952371E-5
100.00,0.0010217732,9.930641E-4,0.0011145882,0.0014610774,1.6461108E-5
110.00,0.0,4.9736473E-4,3.3424768E-4,7.605723E-4,5.4714824E-6
120.00,0.0,2.4909942E-4,3.0563405E-4,3.9592036E-4,1.8186574E-6
130.00,0.0,1.2475859E-4,5.4406835E-5,2.0609866E-4,6.045007E-7
140.00,0.0,6.248391E-5,0.0,1.0728586E-4,2.0092905E-7
