Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9761819,0.7617729,0.97887677,0.77450806,0.72878754
20.00,0.91055274,0.5802979,0.91996735,0.59986275,0.53113127
30.00,0.8160651,0.4420552,0.83417314,0.46459857,0.3870819
40.00,0.7023148,0.33674565,0.7296715,0.35983533,0.28210047
50.00,0.57459277,0.2565237,0.6097188,0.27869537,0.2055913
60.00,0.45863727,0.19541278,0.4977371,0.21585183,0.14983238
70.00,0.3469139,0.14886016,0.38730875,0.16717899,0.10919597
80.00,0.25870994,0.11339763,0.29608655,0.12948148,0.079580665
90.00,0.17726348,0.08638324,0.20967212,0.10028445,0.057997398
100.00,0.11035554,0.06580441,0.13981064,0.07767112,0.04226778
110.00,0.0545696,0.05012801,0.077064574,0.060156908,0.030804234
120.00,0.02431197,0.038186155,0.03932951,0.04659201,0.022449743
130.00,0.008580294,0.029089179,0.018105514,0.03608589,0.016361093
140.00,0.0045467257,0.022159345,0.010559574,0.027948812,0.011923761
150.00,0.0,0.01688039,0.0043655685,0.021646582,0.008689889
160.00,0.0,0.012859022,0.0021818457,0.016765451,0.0063330824
170.00,0.0,0.009795654,0.0010530774,0.012984978,0.0046154717
180.00,0.0,0.0074620633,7.625578E-4,0.010056971,0.0033636983
190.00,0.0,0.005684397,4.249876E-4,0.007789205,0.0024514215
200.00,0.0,0.0043302197,1.6371845E-4,0.006032802,0.0017865654
210.00,0.0,0.0032986437,6.347334E-5,0.0046724537,0.0013020267
220.00,0.0,0.0025128173,2.7540107E-5,0.0036188534,9.489008E-4
230.00,0.0,0.0019141961,2.288147E-5,0.0028028311,6.915471E-4
240.00,0.0,0.0014581826,1.8222834E-5,0.0021708154,5.039909E-4
250.00,0.0,0.0011108039,0.0,0.0016813141,3.673023E-4
