Paleoseismic Site Name,UCERF3 Rate,UCERF3 95% Conf,UCERF3 68% Conf,Sim Subsection Rate,Sim Paleo-Detectable Subsection Rate,Sim Element Rate,Sim Paleo-Detectable Element Rate
Calaveras fault - North,0.001618,[8.41E-4 0.0031128],[0.0011644 0.0022419],0.003861508,0.0024704933,0.0034668571,0.0026429668
Compton,3.762E-4,[1.647E-4 8.592E-4],[2.464E-4 5.721E-4],2.7321992E-4,2.5203367E-4,0.0,0.0
Elsinore - Glen Ivy,0.0055828,[0.0038119 0.0081764],[0.0046288 0.00677],0.0019975412,0.0016428282,0.001742536,0.0016542561
Elsinore Fault - Julian,3.076E-4,[7.8E-6 0.0011347],[5.35E-5 5.62E-4],8.3180284E-4,7.9158164E-4,8.075166E-4,7.894614E-4
Elsinore - Temecula,9.812E-4,[1.06E-5 0.090633],[5.225E-4 0.0018758],0.0015603893,0.0013947478,0.0014086005,0.0013557128
Elsinore - Whittier,3.128E-4,[7.9E-6 0.0011538],[5.45E-5 5.725E-4],0.0010868082,8.225999E-4,7.953735E-4,7.3182565E-4
"Frazier Mountian, SSAF",0.0067307,[0.0037115 0.0122057],[0.0049697 0.0090886],0.011220232,0.009473728,0.010285212,0.009669281
Garlock Central (all events),6.969E-4,[3.037E-4 0.0015988],[4.591E-4 0.0010631],0.0014632444,0.0014195632,0.0014571729,0.0014394947
Garlock - Western (all events),8.129E-4,[3.459E-4 0.00191],[5.294E-4 0.0012535],0.0013053841,0.0011932802,0.0012082392,0.0011796367
Green Valley - Mason Road,0.0034094,[0.0018448 0.0063008],[0.0025038 0.004657],0.0011232374,6.173384E-4,3.3393546E-4,2.9156735E-4
Hayward fault - North,0.0031413,[0.0020308 0.0048591],[0.0025239 0.0039174],0.00304792,0.0026563539,0.0027807716,0.0026809748
Hayward fault - South,0.0059677,[0.0046073 0.0077298],[0.0052416 0.0068047],0.0038068641,0.0027030827,0.00214933,0.002025401
N. San Andreas - Alder Creek,0.0011499,[2.91E-5 0.0042417],[2.006E-4 0.0021088],0.005634402,0.005393125,0.0054340404,0.005350257
N. San Andreas - Santa Cruz Seg.,0.0091041,[0.0054923 0.0150912],[0.0070415 0.0117617],0.0072069345,0.0058960137,0.0059986953,0.0054471646
N. San Andreas -  Fort Ross,0.003265,[0.0023217 0.0045915],[0.0027356 0.0038814],0.005622259,0.005424608,0.0054886844,0.005400867
N. San Andreas - North Coast,0.0037898,[0.0024481 0.0058668],[0.0030343 0.0047303],0.0058711926,0.005590305,0.0056526167,0.0055380617
N. San Andreas -Offshore Noyo,0.0053293,[0.004035 0.0070387],[0.0046304 0.0061415],0.005865121,0.0054525943,0.0,0.0
Puente Hills,2.852E-4,[1.909E-4 4.262E-4],[2.319E-4 3.518E-4],2.8536303E-4,2.4247545E-4,0.0,0.0
San Gregorio - North,9.813E-4,[2.48E-5 0.0036199],[1.717E-4 0.0018047],0.002750414,0.0024326635,0.0023982637,0.0023290822
Rodgers Creek,0.003074,[0.001274 0.0074173],[0.0019892 0.004789],0.0038068641,0.0027651852,0.0027564855,0.0025936493
San Jacinto - Hog Lake,0.0032074,[0.0018202 0.0056519],[0.0024066 0.0042752],0.0033029253,0.0031802992,0.003211852,0.0031664707
San Jacinto - Superstition,0.0019675,[5.929E-4 0.0065288],[0.0010666 0.0036454],0.0020096842,0.0016008128,0.0012203823,0.0010881225
S. SAF- Carrizo Bidart,0.0087179,[0.0048746 0.0155916],[0.0064913 0.0117016],0.013041697,0.01087806,0.010467359,0.009725644
S. San Andreas - Burro Flats                         ,0.0048677,[0.002824 0.0083903],[0.0036799 0.0064073],0.008396959,0.0044101947,0.0052458225,0.0037382394
S. San Andreas - Coachella,0.0056037,[0.0031142 0.0100834],[0.0041571 0.0075507],0.008658036,0.0065644914,0.0050151036,0.0048315995
S. San Andreas - Indio  ,0.0036053,[0.0022287 0.0058323],[0.002805 0.0046111],0.008658036,0.0065644914,0.005403683,0.0051523526
S. San Andreas - Pallett Creek,0.006698,[0.0044376 0.0101097],[0.005447 0.0082553],0.0072737215,0.0070978487,0.007213006,0.007104335
S. San Andreas - Pitman Canyon      ,0.0057643,[0.003515 0.0094529],[0.0044747 0.0074149],0.007650158,0.00495385,0.0072008627,0.0066214437
S. San Andreas - Plunge Creek   ,0.0048695,[0.0028965 0.0081864],[0.0036725 0.0062762],0.0050272467,0.0032771323,0.0022950473,0.0019093518
S. SAF M. Creek - 1000 Palms,0.0038266,[0.0024425 0.0059951],[0.0030666 0.0047993],0.00562833,0.0038318706,0.0034182847,0.003047241
S. San Andreas - Wrightwood        ,0.0094304,[0.0067778 0.0131212],[0.0079741 0.0111519],0.007140147,0.0069564907,0.007103718,0.0070153093
