Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9894809,0.8408046,0.990101,0.84498924,0.72878754
20.00,0.9598723,0.70695233,0.9620736,0.71400684,0.53113127
30.00,0.91152674,0.59440875,0.9160007,0.6033281,0.3870819
40.00,0.8543141,0.4997816,0.86110103,0.5098058,0.28210047
50.00,0.7861875,0.42021868,0.7954542,0.4307804,0.2055913
60.00,0.7215605,0.3533218,0.7326373,0.36400482,0.14983238
70.00,0.6503633,0.2970746,0.66335946,0.30758014,0.10919597
80.00,0.583611,0.24978167,0.5983354,0.25990194,0.079580665
90.00,0.50898916,0.21001756,0.5253818,0.21961434,0.057997398
100.00,0.44287848,0.17658374,0.45960683,0.18557176,0.04226778
110.00,0.37394696,0.14847241,0.39041618,0.15680614,0.030804234
120.00,0.3161093,0.12483628,0.33251387,0.1324995,0.022449743
130.00,0.26233327,0.10496292,0.2798284,0.11196066,0.016361093
140.00,0.20758167,0.088253304,0.22431538,0.09460555,0.011923761
150.00,0.16127592,0.07420378,0.17683598,0.07994068,0.008689889
160.00,0.123165,0.06239088,0.13664271,0.06754901,0.0063330824
170.00,0.09493494,0.052458536,0.106866896,0.05707819,0.0046154717
180.00,0.06450037,0.044107378,0.07437713,0.048230458,0.0033636983
190.00,0.04477981,0.037085686,0.05248219,0.040754218,0.0024514215
200.00,0.02920031,0.031181814,0.035494346,0.034436878,0.0017865654
210.00,0.016571607,0.026217813,0.021159187,0.02909879,0.0013020267
220.00,0.008196498,0.022044057,0.010788535,0.024588166,9.489008E-4
230.00,0.0031761564,0.018534744,0.0051106866,0.020776736,6.915471E-4
240.00,0.0010818248,0.015584097,0.0023786782,0.017556118,5.039909E-4
250.00,0.0,0.013103181,9.638162E-4,0.014834732,3.673023E-4
260.00,0.0,0.0110172145,6.7563105E-4,0.012535189,2.6768536E-4
270.00,0.0,0.009263325,4.64751E-4,0.0105921,1.9508575E-4
280.00,0.0,0.0077886456,2.937552E-4,0.008950211,1.4217607E-4
290.00,0.0,0.006548729,1.7040428E-4,0.007562832,1.0361615E-4
300.00,0.0,0.005506201,1.334453E-4,0.0063905115,7.551416E-5
310.00,0.0,0.004629639,9.2104405E-5,0.005399914,5.503378E-5
320.00,0.0,0.003892622,7.9978374E-5,0.004562869,4.0107934E-5
330.00,0.0,0.0032729344,7.069823E-5,0.0038555753,2.9230163E-5
340.00,0.0,0.0027518983,3.4190547E-5,0.0032579198,2.1302578E-5
350.00,0.0,0.0023138085,0.0,0.002752907,1.5525055E-5
