Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.99302316,0.8676015,0.99384564,0.8750601,0.72878754
20.00,0.97337687,0.7527324,0.97644186,0.7657302,0.53113127
30.00,0.9465737,0.65307176,0.95212287,0.6700599,0.3870819
40.00,0.90355045,0.56660604,0.9137576,0.5863427,0.28210047
50.00,0.86807626,0.49158826,0.8819943,0.5130851,0.2055913
60.00,0.81688166,0.4265027,0.8353889,0.4489803,0.14983238
70.00,0.76009554,0.3700344,0.7833419,0.39288473,0.10919597
80.00,0.69404775,0.3210424,0.718425,0.34379777,0.079580665
90.00,0.6158713,0.27853686,0.64822626,0.30084372,0.057997398
100.00,0.5714304,0.24165902,0.60359657,0.2632563,0.04226778
110.00,0.5074568,0.20966372,0.5439281,0.2303651,0.030804234
120.00,0.44859,0.18190455,0.48847562,0.20158331,0.022449743
130.00,0.3909198,0.15782067,0.43133593,0.1763975,0.016361093
140.00,0.3390677,0.13692546,0.38090548,0.15435842,0.011923761
150.00,0.27370757,0.11879673,0.31296292,0.13507289,0.008689889
160.00,0.23172845,0.103068225,0.26785347,0.1181969,0.0063330824
170.00,0.17165093,0.089422144,0.20948441,0.10342939,0.0046154717
180.00,0.13684793,0.077582784,0.1691698,0.09050693,0.0033636983
190.00,0.11336461,0.067310944,0.14044733,0.07919901,0.0024514215
200.00,0.08808503,0.058399078,0.109116904,0.06930389,0.0017865654
210.00,0.07210126,0.050667126,0.09133483,0.060645066,0.0013020267
220.00,0.048210323,0.043958876,0.06349096,0.05306808,9.489008E-4
230.00,0.02552501,0.03813879,0.038946237,0.04643776,6.915471E-4
240.00,0.021332469,0.03308927,0.031354155,0.040635828,5.039909E-4
250.00,0.004546422,0.0287083,0.015018649,0.035558794,3.673023E-4
260.00,0.0,0.024907364,0.008542322,0.031116081,2.6768536E-4
270.00,0.0,0.021609666,0.0055572977,0.027228441,1.9508575E-4
280.00,0.0,0.01874858,0.004926944,0.023826523,1.4217607E-4
290.00,0.0,0.016266296,0.0034655528,0.020849638,1.0361615E-4
300.00,0.0,0.0141126625,0.002189012,0.018244687,7.551416E-5
310.00,0.0,0.012244168,0.0018223291,0.015965197,5.503378E-5
320.00,0.0,0.010623058,0.0015586102,0.013970507,4.0107934E-5
330.00,0.0,0.0092165815,0.0015340006,0.012225034,2.9230163E-5
340.00,0.0,0.00799632,0.0012024645,0.010697639,2.1302578E-5
350.00,0.0,0.0069376193,8.737554E-4,0.009361077,1.5525055E-5
360.00,0.0,0.006019089,7.7198696E-4,0.0081915045,1.1314466E-5
370.00,0.0,0.0052221706,6.8580307E-4,0.0071680592,8.245842E-6
380.00,0.0,0.0045307633,4.572771E-4,0.006272482,6.009467E-6
390.00,0.0,0.003930897,1.5939277E-4,0.005488799,4.379625E-6
400.00,0.0,0.003410452,1.2736628E-4,0.004803029,3.1918162E-6
410.00,0.0,0.0029589133,9.533977E-5,0.004202939,2.3261557E-6
420.00,0.0,0.0025671576,6.331326E-5,0.0036778243,1.6952735E-6
430.00,0.0,0.0022272698,0.0,0.0032183172,1.2354942E-6
