Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9471199,0.6729265,0.9534046,0.68986255,0.3731361
20.00,0.84023565,0.45283002,0.8543442,0.4759103,0.13923056
30.00,0.6977485,0.3047213,0.7220135,0.3283127,0.051951952
40.00,0.55543745,0.20505503,0.5874626,0.22649063,0.01938515
50.00,0.4240187,0.13798696,0.45940498,0.1562474,0.0072332993
60.00,0.31464955,0.09285507,0.34872106,0.107789226,0.0026990052
70.00,0.22466943,0.062484633,0.25467667,0.07435975,0.0010070964
80.00,0.15814884,0.042047564,0.18465964,0.051298007,3.7578403E-4
90.00,0.10972376,0.028294917,0.13408118,0.035388574,1.4021859E-4
100.00,0.074756466,0.019040398,0.09135261,0.02441325,5.232062E-5
110.00,0.043375455,0.012812789,0.05306903,0.016841786,1.9522713E-5
120.00,0.027412798,0.008622064,0.033921137,0.011618517,7.284629E-6
130.00,0.013261885,0.0058020153,0.015103765,0.00801518,2.7181584E-6
140.00,0.0042361245,0.0039043294,0.0064546186,0.0055293725,1.014243E-6
150.00,0.0,0.0026273266,0.0020002816,0.0038145068,3.7845072E-7
160.00,0.0,0.0017679976,0.0016958808,0.0026314855,1.4121363E-7
170.00,0.0,0.0011897323,7.4357184E-4,0.0018153632,5.2691906E-8
180.00,0.0,8.0060237E-4,2.2095747E-4,0.0012523511,1.9661252E-8
190.00,0.0,5.3874654E-4,1.1477377E-4,8.6395006E-4,7.3363235E-9
200.00,0.0,3.6253678E-4,8.582275E-5,5.960068E-4,2.7374474E-9
210.00,0.0,2.439606E-4,0.0,4.1116276E-4,1.0214405E-9
