Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.95497656,0.7026852,0.9569389,0.711159,0.33238843
20.00,0.84997964,0.49376646,0.85636646,0.5057471,0.110482074
30.00,0.73548716,0.34696236,0.74827766,0.35966656,0.036722966
40.00,0.59893215,0.24380532,0.61675954,0.2557801,0.012206289
50.00,0.47517294,0.17131838,0.4947944,0.18190031,0.004057229
60.00,0.35323557,0.12038289,0.37487286,0.12936004,0.001348576
70.00,0.24564493,0.08459128,0.27064028,0.09199555,4.4825108E-4
80.00,0.18938813,0.059441034,0.21006238,0.06542346,1.4899348E-4
90.00,0.1412078,0.041768335,0.15873796,0.04652648,4.952371E-5
100.00,0.109276645,0.02934999,0.1226107,0.033087723,1.6461108E-5
110.00,0.07221416,0.020623803,0.08352778,0.02353063,5.4714824E-6
120.00,0.03837877,0.0144920405,0.046555758,0.016734019,1.8186574E-6
130.00,0.021604024,0.010183342,0.02598973,0.011900548,6.045007E-7
140.00,0.014367221,0.0071556834,0.016146988,0.008463182,2.0092905E-7
150.00,0.00894283,0.005028193,0.010810281,0.006018667,6.678649E-8
160.00,0.0,0.0035332367,6.2837556E-4,0.004280229,2.2199057E-8
170.00,0.0,0.002482753,5.12836E-4,0.0030439233,7.37871E-9
180.00,0.0,0.0017445937,1.0171402E-4,0.0021647133,2.452598E-9
190.00,0.0,0.0012259001,7.695042E-5,0.0015394553,8.152152E-10
200.00,0.0,8.6142187E-4,0.0,0.0010947974,2.709681E-10
