Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.98982936,0.8606093,0.99052894,0.8658,0.72878754
20.00,0.9682338,0.7406484,0.97116834,0.74960965,0.53113127
30.00,0.933377,0.6374089,0.9388437,0.649012,0.3870819
40.00,0.8878078,0.54856,0.89673567,0.5619146,0.28210047
50.00,0.8378476,0.47209588,0.8487143,0.4865057,0.2055913
60.00,0.7839912,0.4062901,0.7972289,0.42121664,0.14983238
70.00,0.7195234,0.34965706,0.7344105,0.36468935,0.10919597
80.00,0.65897465,0.30091813,0.6779842,0.31574804,0.079580665
90.00,0.5949661,0.25897294,0.61664784,0.27337465,0.057997398
100.00,0.5102919,0.22287452,0.53231484,0.23668778,0.04226778
110.00,0.46146476,0.19180788,0.48524708,0.20492429,0.030804234
120.00,0.4060508,0.16507165,0.43085787,0.17742345,0.022449743
130.00,0.35530335,0.1420622,0.37834486,0.15361322,0.016361093
140.00,0.31714424,0.12226006,0.3405302,0.13299833,0.011923761
150.00,0.27990645,0.10521814,0.30032837,0.11514995,0.008689889
160.00,0.24587385,0.09055171,0.26343033,0.09969683,0.0063330824
170.00,0.21928678,0.077929646,0.23197469,0.08631752,0.0046154717
180.00,0.16486952,0.06706698,0.1780438,0.074733704,0.0033636983
190.00,0.10904887,0.057718467,0.12128129,0.06470444,0.0024514215
200.00,0.092257984,0.04967305,0.09962123,0.056021105,0.0017865654
210.00,0.06805563,0.042749092,0.06936901,0.048503075,0.0013020267
220.00,0.05014797,0.036790267,0.054964542,0.04199396,9.489008E-4
230.00,0.03373699,0.031662047,0.032596335,0.03635837,6.915471E-4
240.00,0.016333321,0.02724865,0.021197978,0.03147908,5.039909E-4
250.00,0.0,0.023450444,0.0049557425,0.027254587,3.673023E-4
260.00,0.0,0.020181669,0.003947534,0.02359702,2.6768536E-4
270.00,0.0,0.017368533,0.0014166834,0.0204303,1.9508575E-4
280.00,0.0,0.0149475215,5.354556E-4,0.017688554,1.4217607E-4
290.00,0.0,0.012863976,3.278179E-4,0.01531475,1.0361615E-4
300.00,0.0,0.011070858,2.4711178E-4,0.013259511,7.551416E-5
310.00,0.0,0.009527683,0.0,0.011480085,5.503378E-5
