Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9570965,0.6984029,0.9683806,0.7375729,0.72878754
20.00,0.84684616,0.4877666,0.8837013,0.5440138,0.53113127
30.00,0.7056615,0.3406576,0.77271897,0.40124983,0.3870819
40.00,0.54916686,0.23791625,0.64268196,0.295951,0.28210047
50.00,0.38729894,0.16616139,0.50469196,0.21828544,0.2055913
60.00,0.25028157,0.11604759,0.3724705,0.16100143,0.14983238
70.00,0.15243445,0.081047975,0.2668495,0.11875029,0.10919597
80.00,0.071273424,0.056604136,0.17273244,0.08758699,0.079580665
90.00,0.03133752,0.039532494,0.10929263,0.064601794,0.057997398
100.00,0.013584071,0.027609607,0.06286197,0.04764853,0.04226778
110.00,0.0043867794,0.019282628,0.028890226,0.035144266,0.030804234
120.00,0.001742976,0.013467044,0.009662297,0.025921458,0.022449743
130.00,0.0,0.009405422,0.0041473266,0.019118965,0.016361093
140.00,0.0,0.0065687736,0.0021229694,0.01410163,0.011923761
150.00,0.0,0.0045876503,0.001120339,0.010400981,0.008689889
160.00,0.0,0.0032040284,5.9207674E-4,0.0076714815,0.0063330824
170.00,0.0,0.0022377025,3.168573E-4,0.005658277,0.0046154717
180.00,0.0,0.001562818,1.1427781E-4,0.0041733915,0.0033636983
190.00,0.0,0.0010914765,5.6957222E-5,0.0030781806,0.0024514215
200.00,0.0,7.622904E-4,0.0,0.0022703826,0.0017865654
