Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.827161,0.46449637,0.85943645,0.51167697,0.33238843
20.00,0.5345182,0.21575688,0.6053148,0.26181334,0.110482074
30.00,0.30096224,0.10021829,0.37985143,0.13396387,0.036722966
40.00,0.16203654,0.04655103,0.22733273,0.06854623,0.012206289
50.00,0.07550206,0.021622784,0.11855814,0.035073526,0.004057229
60.00,0.023851836,0.010043706,0.049282122,0.017946316,0.001348576
70.00,0.009589385,0.004665265,0.023007132,0.009182718,4.4825108E-4
80.00,0.004168196,0.0021669986,0.0091890935,0.0046985853,1.4899348E-4
90.00,0.001359392,0.001006563,0.0029190483,0.002404158,4.952371E-5
100.00,0.0,4.6754486E-4,5.3544866E-4,0.0012301523,1.6461108E-5
110.00,0.0,2.1717288E-4,7.0363974E-5,6.2944065E-4,5.4714824E-6
120.00,0.0,1.00876015E-4,1.2036462E-5,3.220703E-4,1.8186574E-6
130.00,0.0,4.6856545E-5,0.0,1.6479596E-4,6.045007E-7
