Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.99053675,0.8434033,0.9910809,0.8476505,0.72878754
20.00,0.9626506,0.7113291,0.96480995,0.71851146,0.53113127
30.00,0.9184958,0.5999373,0.92281914,0.60904664,0.3870819
40.00,0.8601986,0.50598913,0.8672653,0.5162587,0.28210047
50.00,0.7989291,0.4267529,0.80884606,0.437607,0.2055913
60.00,0.72189164,0.3599248,0.7351134,0.3709378,0.14983238
70.00,0.65091556,0.30356175,0.66622144,0.31442562,0.10919597
80.00,0.5735923,0.256025,0.5906945,0.26652306,0.079580665
90.00,0.49904615,0.21593231,0.51708484,0.22591841,0.057997398
100.00,0.42629665,0.18211803,0.44535995,0.19149987,0.04226778
110.00,0.37462628,0.15359893,0.39349565,0.16232497,0.030804234
120.00,0.31184825,0.12954585,0.32995293,0.13759485,0.022449743
130.00,0.24597749,0.1092594,0.26338968,0.11663235,0.016361093
140.00,0.19372365,0.092149734,0.20987609,0.098863475,0.011923761
150.00,0.1508879,0.07771939,0.16552709,0.08380168,0.008689889
160.00,0.11712525,0.06554879,0.13077387,0.071034536,0.0063330824
170.00,0.087727316,0.055284064,0.09880397,0.060212467,0.0046154717
180.00,0.05586762,0.04662676,0.06510635,0.05103913,0.0033636983
190.00,0.03793879,0.039325166,0.045370482,0.043263346,0.0024514215
200.00,0.02200419,0.033166975,0.027965002,0.0366722,0.0017865654
210.00,0.010170642,0.027973136,0.01375877,0.03108521,0.0013020267
220.00,0.00496655,0.023592634,0.0073821275,0.026349396,9.489008E-4
230.00,0.0012945636,0.019898105,0.0024022672,0.02233508,6.915471E-4
240.00,0.0,0.016782127,0.0010151713,0.018932343,5.039909E-4
250.00,0.0,0.014154102,6.8498595E-4,0.01604801,3.673023E-4
260.00,0.0,0.011937616,5.2066304E-4,0.013603105,2.6768536E-4
270.00,0.0,0.010068225,3.2998878E-4,0.01153068,1.9508575E-4
280.00,0.0,0.008491574,2.1449063E-4,0.009773986,1.4217607E-4
290.00,0.0,0.0071618212,1.500588E-4,0.0082849255,1.0361615E-4
300.00,0.0,0.006040304,7.833874E-5,0.007022721,7.551416E-5
310.00,0.0,0.0050944122,2.74675E-5,0.0059528137,5.503378E-5
320.00,0.0,0.004296644,0.0,0.0050459057,4.0107934E-5
