Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.94737774,0.67698073,0.9497183,0.68394285,0.33238843
20.00,0.82808405,0.4583029,0.834875,0.46777782,0.110482074
30.00,0.6822254,0.31026223,0.6932769,0.3199333,0.036722966
40.00,0.536265,0.21004154,0.5496198,0.2188161,0.012206289
50.00,0.4014569,0.14219408,0.41596344,0.14965771,0.004057229
60.00,0.29533726,0.09626265,0.30914274,0.10235732,0.001348576
70.00,0.21291666,0.065167956,0.22515851,0.07000656,4.4825108E-4
80.00,0.14379185,0.04411745,0.1539987,0.047880482,1.4899348E-4
90.00,0.088610515,0.029866664,0.09711358,0.032747515,4.952371E-5
100.00,0.053747337,0.020219155,0.060090736,0.022397429,1.6461108E-5
110.00,0.030478176,0.0136879785,0.03560849,0.015318561,5.4714824E-6
120.00,0.017699787,0.009266498,0.02118563,0.01047702,1.8186574E-6
130.00,0.010147968,0.0062732403,0.012038207,0.0071656834,6.045007E-7
140.00,0.0036757227,0.0042468626,0.0048098573,0.004900918,2.0092905E-7
150.00,0.0018332113,0.002875044,0.0027305235,0.0033519478,6.678649E-8
160.00,8.2190085E-4,0.0019463494,0.0014585695,0.0022925406,2.2199057E-8
170.00,0.0,0.001317641,6.0739595E-4,0.0015679669,7.37871E-9
180.00,0.0,8.9201756E-4,1.8216927E-4,0.0010723997,2.452598E-9
190.00,0.0,6.038787E-4,1.703439E-4,7.334601E-4,8.152152E-10
200.00,0.0,4.0881423E-4,1.5810008E-4,5.016448E-4,2.709681E-10
210.00,0.0,2.7675935E-4,0.0,3.4309638E-4,9.006666E-11
