Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.91779506,0.6049038,0.92247885,0.6164381,0.33238843
20.00,0.7453651,0.36590862,0.7582598,0.3799959,0.110482074
30.00,0.57226765,0.22133951,0.58970577,0.23424396,0.036722966
40.00,0.39902604,0.13388911,0.42182478,0.1443969,0.012206289
50.00,0.2728142,0.08099003,0.2948319,0.08901175,0.004057229
60.00,0.17066692,0.048991177,0.18783775,0.054870233,0.001348576
70.00,0.109225795,0.02963495,0.12050989,0.0338241,4.4825108E-4
80.00,0.063442044,0.017926294,0.07300924,0.020850465,1.4899348E-4
90.00,0.03333376,0.010843683,0.039393652,0.012853021,4.952371E-5
100.00,0.025884653,0.0065593855,0.028670391,0.007923092,1.6461108E-5
110.00,0.0139241405,0.003967797,0.014440432,0.0048840954,5.4714824E-6
120.00,0.007438061,0.0024001356,0.0064302757,0.0030107426,1.8186574E-6
130.00,0.0,0.0014518511,0.0015788786,0.0018559364,6.045007E-7
140.00,0.0,8.7823026E-4,6.0168742E-5,0.00114407,2.0092905E-7
150.00,0.0,5.3124485E-4,4.1452764E-5,7.0524827E-4,6.678649E-8
160.00,0.0,3.21352E-4,0.0,4.347419E-4,2.2199057E-8
