Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.98311895,0.8145994,0.9843218,0.8207873,0.72878754
20.00,0.9406404,0.66357213,0.9441427,0.67369187,0.53113127
30.00,0.8885521,0.54054546,0.89558005,0.5529577,0.3870819
40.00,0.8298829,0.440328,0.8394475,0.4538607,0.28210047
50.00,0.74221593,0.35869092,0.75613916,0.3725231,0.2055913
60.00,0.65516716,0.29218942,0.6734981,0.30576226,0.14983238
70.00,0.56610256,0.2380173,0.5875099,0.25096577,0.10919597
80.00,0.47747767,0.19388875,0.49962303,0.20598954,0.079580665
90.00,0.40891773,0.15794165,0.43166095,0.1690736,0.057997398
100.00,0.3170063,0.12865917,0.34036222,0.13877347,0.04226778
110.00,0.24120672,0.104805686,0.26477492,0.11390351,0.030804234
120.00,0.20262346,0.085374646,0.2224299,0.093490556,0.022449743
130.00,0.13469025,0.06954613,0.1533568,0.07673586,0.016361093
140.00,0.09297606,0.05665224,0.10901781,0.062983826,0.011923761
150.00,0.052184775,0.04614888,0.06416973,0.051696323,0.008689889
160.00,0.031808376,0.03759285,0.038066626,0.042431686,0.0063330824
170.00,0.026389668,0.030623112,0.032275144,0.034827393,0.0046154717
180.00,0.012603089,0.024945568,0.01617814,0.028585881,0.0033636983
190.00,0.0,0.020320645,0.0023374525,0.023462929,0.0024514215
200.00,0.0,0.016553184,0.0018076574,0.019258074,0.0017865654
210.00,0.0,0.0134842135,0.0015613057,0.015806785,0.0013020267
220.00,0.0,0.010984233,0.0013514138,0.012974008,9.489008E-4
230.00,0.0,0.008947749,7.305107E-4,0.010648902,6.915471E-4
240.00,0.0,0.007288831,3.7352534E-4,0.008740484,5.039909E-4
250.00,0.0,0.005937477,2.9641108E-4,0.007174078,3.673023E-4
260.00,0.0,0.004836665,2.224022E-4,0.005888392,2.6768536E-4
270.00,0.0,0.0039399443,1.8034881E-4,0.004833118,1.9508575E-4
280.00,0.0,0.0032094764,1.3829544E-4,0.003966962,1.4217607E-4
290.00,0.0,0.0026144374,8.706794E-5,0.003256032,1.0361615E-4
300.00,0.0,0.0021297191,0.0,0.00267251,7.551416E-5
