Paleoseismic Site Name,UCERF3 Rate,UCERF3 95% Conf,UCERF3 68% Conf,Sim Subsection Rate,Sim Paleo-Detectable Subsection Rate,Sim Element Rate,Sim Paleo-Detectable Element Rate
Calaveras fault - North,0.001618,[8.41E-4 0.0031128],[0.0011644 0.0022419],0.0036880334,0.0024265759,0.0030591055,0.0024541838
Compton,3.762E-4,[1.647E-4 8.592E-4],[2.464E-4 5.721E-4],2.566026E-4,2.3850096E-4,0.0,0.0
Elsinore - Glen Ivy,0.0055828,[0.0038119 0.0081764],[0.0046288 0.00677],0.0019622552,0.0015970551,0.0014440186,0.0013939018
Elsinore Fault - Julian,3.076E-4,[7.8E-6 0.0011347],[5.35E-5 5.62E-4],7.194936E-4,6.891412E-4,6.993679E-4,6.875564E-4
Elsinore - Temecula,9.812E-4,[1.06E-5 0.090633],[5.225E-4 0.0018758],0.0013534529,0.0012000703,0.0012075417,0.0011736073
Elsinore - Whittier,3.128E-4,[7.9E-6 0.0011538],[5.45E-5 5.725E-4],9.0062484E-4,7.1069674E-4,6.0880225E-4,5.810085E-4
"Frazier Mountian, SSAF",0.0067307,[0.0037115 0.0122057],[0.0049697 0.0090886],0.008125749,0.007404269,0.0077886437,0.007483247
Garlock Central (all events),6.969E-4,[3.037E-4 0.0015988],[4.591E-4 0.0010631],0.0013635159,0.0013152597,0.0013383587,0.0013207407
Garlock - Western (all events),8.129E-4,[3.459E-4 0.00191],[5.294E-4 0.0012535],0.0010867876,0.001017533,0.001021379,0.0010040863
Green Valley - Mason Road,0.0034094,[0.0018448 0.0063008],[0.0025038 0.004657],9.509391E-4,5.357175E-4,2.6666545E-4,2.4310217E-4
Hayward fault - North,0.0031413,[0.0020308 0.0048591],[0.0025239 0.0039174],0.0027370944,0.0023931274,0.0024201148,0.0023443613
Hayward fault - South,0.0059677,[0.0046073 0.0077298],[0.0052416 0.0068047],0.0036075308,0.0026060052,0.0019572238,0.0018528386
N. San Andreas - Alder Creek,0.0011499,[2.91E-5 0.0042417],[2.006E-4 0.0021088],0.0047245068,0.0046011033,0.0046641296,0.0046037226
N. San Andreas - Santa Cruz Seg.,0.0091041,[0.0054923 0.0150912],[0.0070415 0.0117617],0.0062188394,0.0050351815,0.005353435,0.0049003875
N. San Andreas -  Fort Ross,0.003265,[0.0023217 0.0045915],[0.0027356 0.0038814],0.004764758,0.004655232,0.004704381,0.004647859
N. San Andreas - North Coast,0.0037898,[0.0024481 0.0058668],[0.0030343 0.0047303],0.005217586,0.004893571,0.0049106693,0.0048240144
N. San Andreas -Offshore Noyo,0.0053293,[0.004035 0.0070387],[0.0046304 0.0061415],0.0051723034,0.0047773877,0.0,0.0
Puente Hills,2.852E-4,[1.909E-4 4.262E-4],[2.319E-4 3.518E-4],3.0691683E-4,2.3672298E-4,0.0,0.0
San Gregorio - North,9.813E-4,[2.48E-5 0.0036199],[1.717E-4 0.0018047],0.0025207433,0.0022239005,0.0020981038,0.0020474873
Rodgers Creek,0.003074,[0.001274 0.0074173],[0.0019892 0.004789],0.0036880334,0.002616861,0.0022792348,0.0021909063
San Jacinto - Hog Lake,0.0032074,[0.0018202 0.0056519],[0.0024066 0.0042752],0.0027974716,0.00273465,0.0027723145,0.002742151
San Jacinto - Superstition,0.0019675,[5.929E-4 0.0065288],[0.0010666 0.0036454],0.0017358412,0.0014237318,0.0011018817,9.944683E-4
S. SAF- Carrizo Bidart,0.0087179,[0.0048746 0.0155916],[0.0064913 0.0117016],0.00879996,0.00774124,0.007521978,0.0073317587
S. San Andreas - Burro Flats                         ,0.0048677,[0.002824 0.0083903],[0.0036799 0.0064073],0.006888019,0.0038792607,0.003939605,0.003158179
S. San Andreas - Coachella,0.0056037,[0.0031142 0.0100834],[0.0041571 0.0075507],0.0073710354,0.005823105,0.00427671,0.0041623334
S. San Andreas - Indio  ,0.0036053,[0.0022287 0.0058323],[0.002805 0.0046111],0.0073710354,0.005823105,0.0046289098,0.0044710743
S. San Andreas - Pallett Creek,0.006698,[0.0044376 0.0101097],[0.005447 0.0082553],0.0060628653,0.0059392573,0.00600752,0.0059447004
S. San Andreas - Pitman Canyon      ,0.0057643,[0.003515 0.0094529],[0.0044747 0.0074149],0.0064452537,0.003967992,0.005881734,0.00551864
S. San Andreas - Plunge Creek   ,0.0048695,[0.0028965 0.0081864],[0.0036725 0.0062762],0.004427653,0.0028063837,0.0019723182,0.0017237458
S. SAF M. Creek - 1000 Palms,0.0038266,[0.0024425 0.0059951],[0.0030666 0.0047993],0.0044377157,0.0031423746,0.0027723145,0.002565076
S. San Andreas - Wrightwood        ,0.0094304,[0.0067778 0.0131212],[0.0079741 0.0111519],0.006012551,0.005880054,0.00600752,0.005944002
