Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.993691,0.8666628,0.9940122,0.8694612,0.72878754
20.00,0.9734309,0.75110435,0.97465765,0.75596267,0.53113127
30.00,0.94134474,0.6509542,0.94386744,0.6572802,0.3870819
40.00,0.8995181,0.5641578,0.903722,0.5714796,0.28210047
50.00,0.8491559,0.48893455,0.8549797,0.4968793,0.2055913
60.00,0.79303366,0.4237414,0.80046105,0.43201727,0.14983238
70.00,0.73088986,0.36724088,0.74046683,0.3756222,0.10919597
80.00,0.6709599,0.31827402,0.6820637,0.32658893,0.079580665
90.00,0.60804474,0.27583623,0.62043786,0.28395638,0.057997398
100.00,0.54764944,0.239057,0.5606587,0.24688905,0.04226778
110.00,0.4832527,0.20718181,0.4976214,0.21466044,0.030804234
120.00,0.42869595,0.17955676,0.44378662,0.1866389,0.022449743
130.00,0.37219784,0.15561517,0.38722676,0.16227528,0.016361093
140.00,0.31793454,0.13486587,0.33284482,0.14109206,0.011923761
150.00,0.26499712,0.11688323,0.2800003,0.12267406,0.008689889
160.00,0.22286469,0.10129835,0.23699412,0.10666033,0.0063330824
170.00,0.18201192,0.08779151,0.19496138,0.09273701,0.0046154717
180.00,0.1409771,0.076085635,0.1532049,0.080631234,0.0033636983
190.00,0.10902373,0.06594059,0.12016514,0.070105724,0.0024514215
200.00,0.08528267,0.05714825,0.09439558,0.060954202,0.0017865654
210.00,0.061436035,0.049528264,0.06887377,0.05299731,0.0013020267
220.00,0.038937658,0.042924304,0.04484623,0.046079103,9.489008E-4
230.00,0.014878399,0.037200894,0.019264631,0.040063992,6.915471E-4
240.00,0.0041367067,0.032240633,0.0062344195,0.034834083,5.039909E-4
250.00,0.0010496815,0.027941756,0.0025354307,0.030286882,3.673023E-4
260.00,0.0,0.02421608,0.001129602,0.026333267,2.6768536E-4
270.00,0.0,0.020987175,8.9296413E-4,0.022895753,1.9508575E-4
280.00,0.0,0.018188803,6.54334E-4,0.019906968,1.4217607E-4
290.00,0.0,0.015763558,4.6743074E-4,0.017308336,1.0361615E-4
300.00,0.0,0.01366169,3.0596755E-4,0.015048925,7.551416E-5
310.00,0.0,0.011840078,2.0490175E-4,0.013084456,5.503378E-5
320.00,0.0,0.010261355,1.3568076E-4,0.011376426,4.0107934E-5
330.00,0.0,0.008893134,6.771666E-5,0.009891361,2.9230163E-5
340.00,0.0,0.0077073486,4.239111E-5,0.008600154,2.1302578E-5
350.00,0.0,0.0066796723,1.9383566E-5,0.0074774995,1.5525055E-5
360.00,0.0,0.0057890234,8.044797E-6,0.0065013953,1.1314466E-5
370.00,0.0,0.005017131,0.0,0.005652711,8.245842E-6
