Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9644348,0.7247569,0.9712782,0.751838,0.72878754
20.00,0.87705296,0.5252726,0.8991253,0.56526047,0.53113127
30.00,0.75309896,0.38069496,0.7936774,0.4249843,0.3870819
40.00,0.6157189,0.2759113,0.6742829,0.31951937,0.28210047
50.00,0.48989362,0.19996862,0.5597692,0.24022682,0.2055913
60.00,0.3673186,0.14492865,0.4529667,0.18061167,0.14983238
70.00,0.230601,0.10503804,0.32060963,0.13579072,0.10919597
80.00,0.12608539,0.076127045,0.21429786,0.10209263,0.079580665
90.00,0.068265386,0.055173602,0.13620198,0.076757126,0.057997398
100.00,0.01950137,0.039987452,0.07631322,0.057708926,0.04226778
110.00,0.0,0.028981183,0.038248572,0.043387767,0.030804234
120.00,0.0,0.021004312,0.020974409,0.032620575,0.022449743
130.00,0.0,0.015223021,0.006623891,0.02452539,0.016361093
140.00,0.0,0.011032989,0.0024081601,0.01843912,0.011923761
150.00,0.0,0.007996236,0.0015852944,0.013863232,0.008689889
160.00,0.0,0.005795327,9.681745E-4,0.010422905,0.0063330824
170.00,0.0,0.0042002033,3.260114E-4,0.007836337,0.0046154717
180.00,0.0,0.0030441266,2.413312E-4,0.005891656,0.0033636983
190.00,0.0,0.0022062517,1.0452965E-4,0.0044295713,0.0024514215
200.00,0.0,0.0015989962,0.0,0.0033303201,0.0017865654
