Paleoseismic Site Name,UCERF3 Rate,UCERF3 95% Conf,UCERF3 68% Conf,Sim Subsection Rate,Sim Paleo-Detectable Subsection Rate,Sim Element Rate,Sim Paleo-Detectable Element Rate
Calaveras fault - North,0.001618,[8.41E-4 0.0031128],[0.0011644 0.0022419],0.0010050863,6.028176E-4,7.280433E-4,6.084532E-4
Compton,3.762E-4,[1.647E-4 8.592E-4],[2.464E-4 5.721E-4],1.2241436E-4,1.0699469E-4,0.0,0.0
Elsinore - Glen Ivy,0.0055828,[0.0038119 0.0081764],[0.0046288 0.00677],0.0015334011,0.0011518002,9.084435E-4,8.874781E-4
Elsinore Fault - Julian,3.076E-4,[7.8E-6 0.0011347],[5.35E-5 5.62E-4],6.50729E-4,5.922629E-4,5.476432E-4,5.356456E-4
Elsinore - Temecula,9.812E-4,[1.06E-5 0.090633],[5.225E-4 0.0018758],0.0011017293,9.4263E-4,9.148863E-4,8.821833E-4
Elsinore - Whittier,3.128E-4,[7.9E-6 0.0011538],[5.45E-5 5.725E-4],5.7341467E-4,4.560703E-4,3.865717E-4,3.7650697E-4
"Frazier Mountian, SSAF",0.0067307,[0.0037115 0.0122057],[0.0049697 0.0090886],0.0047612744,0.0045944597,0.004690403,0.0046064835
Garlock Central (all events),6.969E-4,[3.037E-4 0.0015988],[4.591E-4 0.0010631],0.0011726008,0.0011130366,0.0011275008,0.0011131496
Garlock - Western (all events),8.129E-4,[3.459E-4 0.00191],[5.294E-4 0.0012535],7.4737193E-4,7.072686E-4,7.344862E-4,7.2657113E-4
Green Valley - Mason Road,0.0034094,[0.0018448 0.0063008],[0.0025038 0.004657],0.0,0.0,0.0,0.0
Hayward fault - North,0.0031413,[0.0020308 0.0048591],[0.0025239 0.0039174],0.0018426584,0.0016068036,0.0016687011,0.0016346787
Hayward fault - South,0.0059677,[0.0046073 0.0077298],[0.0052416 0.0068047],0.0021776871,0.0014644818,0.0012692437,0.0012018614
N. San Andreas - Alder Creek,0.0011499,[2.91E-5 0.0042417],[2.006E-4 0.0021088],0.0036015597,0.0035642332,0.0036015597,0.0035652935
N. San Andreas - Santa Cruz Seg.,0.0091041,[0.0054923 0.0150912],[0.0070415 0.0117617],0.0046581887,0.0036096107,0.0030410306,0.0029169398
N. San Andreas -  Fort Ross,0.003265,[0.0023217 0.0045915],[0.0027356 0.0038814],0.0036144452,0.0035681562,0.0036080023,0.003570243
N. San Andreas - North Coast,0.0037898,[0.0024481 0.0058668],[0.0030343 0.0047303],0.0035951168,0.0035106458,0.003588674,0.0035433525
N. San Andreas -Offshore Noyo,0.0053293,[0.004035 0.0070387],[0.0046304 0.0061415],0.0038850454,0.0037095128,0.0,0.0
Puente Hills,2.852E-4,[1.909E-4 4.262E-4],[2.319E-4 3.518E-4],1.4818582E-4,1.1196854E-4,0.0,0.0
San Gregorio - North,9.813E-4,[2.48E-5 0.0036199],[1.717E-4 0.0018047],0.0016622583,0.0015222196,0.0015720582,0.001546301
Rodgers Creek,0.003074,[0.001274 0.0074173],[0.0019892 0.004789],0.0017846726,0.0013310737,0.0013916581,0.0013111203
San Jacinto - Hog Lake,0.0032074,[0.0018202 0.0056519],[0.0024066 0.0042752],0.002055273,0.0020085808,0.00204883,0.0020280967
San Jacinto - Superstition,0.0019675,[5.929E-4 0.0065288],[0.0010666 0.0036454],0.0019586298,0.0011903441,7.6670054E-4,7.001678E-4
S. SAF- Carrizo Bidart,0.0087179,[0.0048746 0.0155916],[0.0064913 0.0117016],0.004452017,0.0043111504,0.004452017,0.004400482
S. San Andreas - Burro Flats                         ,0.0048677,[0.002824 0.0083903],[0.0036799 0.0064073],0.0024354015,0.0014972109,0.0015978296,0.0013327972
S. San Andreas - Coachella,0.0056037,[0.0031142 0.0100834],[0.0041571 0.0075507],0.0057921326,0.0042784554,0.0031763308,0.0031261002
S. San Andreas - Indio  ,0.0036053,[0.0022287 0.0058323],[0.002805 0.0046111],0.0057921326,0.0042784554,0.0031956593,0.0031305877
S. San Andreas - Pallett Creek,0.006698,[0.0044376 0.0101097],[0.005447 0.0082553],0.0045357747,0.004459773,0.004522889,0.004476663
S. San Andreas - Pitman Canyon      ,0.0057643,[0.003515 0.0094529],[0.0044747 0.0074149],0.0047290605,0.003006701,0.0043038316,0.004128042
S. San Andreas - Plunge Creek   ,0.0048695,[0.0028965 0.0081864],[0.0036725 0.0062762],5.4120034E-4,3.2492325E-4,3.672431E-4,3.0613467E-4
S. SAF M. Creek - 1000 Palms,0.0038266,[0.0024425 0.0059951],[0.0030666 0.0047993],0.0026286875,0.0016906774,0.0015011868,0.0012992823
S. San Andreas - Wrightwood        ,0.0094304,[0.0067778 0.0131212],[0.0079741 0.0111519],0.004529332,0.0044361716,0.004529332,0.0044808974
