Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9943363,0.86864555,0.99459136,0.87129134,0.72878754
20.00,0.97729945,0.75454503,0.97857803,0.75914866,0.53113127
30.00,0.94362134,0.65543216,0.9467195,0.66143966,0.3870819
40.00,0.90441334,0.56933826,0.9081033,0.57630664,0.28210047
50.00,0.84666735,0.49455312,0.85276455,0.50213104,0.2055913
60.00,0.7808239,0.42959136,0.7883726,0.4375024,0.14983238
70.00,0.71821874,0.3731626,0.7267975,0.3811921,0.10919597
80.00,0.6705018,0.32414603,0.6805115,0.33212936,0.079580665
90.00,0.61873776,0.281568,0.6287609,0.28938144,0.057997398
100.00,0.56656384,0.24458279,0.5752554,0.25213557,0.04226778
110.00,0.5161886,0.21245575,0.5283974,0.21968354,0.030804234
120.00,0.4299779,0.18454874,0.44226745,0.19140837,0.022449743
130.00,0.38107082,0.16030744,0.3940895,0.16677245,0.016361093
140.00,0.34323236,0.13925034,0.35597944,0.1453074,0.011923761
150.00,0.29275933,0.12095918,0.30277982,0.1266051,0.008689889
160.00,0.23548804,0.10507065,0.24571607,0.11030992,0.0063330824
170.00,0.19864978,0.09126915,0.20665172,0.09611208,0.0046154717
180.00,0.1583347,0.07928054,0.1662782,0.08374163,0.0033636983
190.00,0.1321103,0.068866685,0.1377396,0.07296336,0.0024514215
200.00,0.08162367,0.05982074,0.088567525,0.06357234,0.0017865654
210.00,0.05398413,0.05196302,0.05749112,0.05539003,0.0013020267
220.00,0.030544018,0.045137443,0.03342702,0.048260856,9.489008E-4
230.00,0.022168621,0.03920844,0.024396954,0.042049266,6.915471E-4
240.00,0.0070326147,0.034058236,0.006512383,0.036637165,5.039909E-4
250.00,0.0,0.029584534,0.0012701121,0.031921644,3.673023E-4
260.00,0.0,0.025698474,9.3287573E-4,0.027813053,2.6768536E-4
270.00,0.0,0.022322863,5.719194E-4,0.024233272,1.9508575E-4
280.00,0.0,0.019390656,2.9280176E-4,0.021114241,1.4217607E-4
290.00,0.0,0.016843606,1.8964315E-4,0.018396657,1.0361615E-4
300.00,0.0,0.014631123,1.4095452E-4,0.016028848,7.551416E-5
310.00,0.0,0.01270926,8.334526E-5,0.013965797,5.503378E-5
320.00,0.0,0.011039842,0.0,0.012168278,4.0107934E-5
