Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9674174,0.7317554,0.9686263,0.73692095,0.33238843
20.00,0.8809151,0.53546596,0.8854257,0.5430525,0.110482074
30.00,0.76782393,0.3918301,0.77609485,0.40018678,0.036722966
40.00,0.6492732,0.28672376,0.66063243,0.29490602,0.012206289
50.00,0.52004004,0.20981166,0.5337064,0.21732242,0.004057229
60.00,0.4080577,0.1535308,0.42105603,0.16014946,0.001348576
70.00,0.29607958,0.112347,0.30825666,0.11801749,4.4825108E-4
80.00,0.23187461,0.08221052,0.24127993,0.08696956,1.4899348E-4
90.00,0.16454314,0.06015799,0.17283934,0.06408969,4.952371E-5
100.00,0.11414094,0.044020932,0.122500554,0.047229037,1.6461108E-5
110.00,0.08003317,0.032212555,0.08610203,0.03480407,5.4714824E-6
120.00,0.061901506,0.02357171,0.06477311,0.025647847,1.8186574E-6
130.00,0.048879966,0.017248726,0.051315963,0.018900435,6.045007E-7
140.00,0.03308814,0.012621848,0.03441612,0.0139281275,2.0092905E-7
150.00,0.023237385,0.009236105,0.024040611,0.010263929,6.678649E-8
160.00,0.01258366,0.0067585693,0.013221065,0.007563704,2.2199057E-8
170.00,0.011233443,0.0049456195,0.010241214,0.0055738525,7.37871E-9
180.00,0.0098875305,0.0036189838,0.010002841,0.004107489,2.452598E-9
190.00,0.0060451594,0.0026482109,0.005549222,0.0030268945,8.152152E-10
200.00,0.0039107683,0.0019378425,0.003550446,0.0022305818,2.709681E-10
210.00,0.0,0.0014180266,1.0819265E-4,0.0016437626,9.006666E-11
220.00,0.0,0.0010376486,0.0,0.0012113231,2.993712E-11
