Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9174309,0.60519475,0.92116165,0.6134801,0.33238843
20.00,0.7445064,0.36626068,0.7542789,0.3763578,0.110482074
30.00,0.5535332,0.22165905,0.56751275,0.23088801,0.036722966
40.00,0.38515845,0.13414688,0.40005004,0.1416452,0.012206289
50.00,0.25581557,0.08118499,0.26965544,0.0868965,0.004057229
60.00,0.16216306,0.04913273,0.17286432,0.05330927,0.001348576
70.00,0.09397503,0.02973487,0.10203012,0.032704175,4.4825108E-4
80.00,0.053534675,0.017995387,0.05885109,0.02006336,1.4899348E-4
90.00,0.026720878,0.010890714,0.029901419,0.012308471,4.952371E-5
100.00,0.013948051,0.006591003,0.015957456,0.0075510014,1.6461108E-5
110.00,0.006376354,0.00398884,0.0074057495,0.0046323887,5.4714824E-6
120.00,0.0028280462,0.0024140251,0.0031481779,0.0028418782,1.8186574E-6
130.00,7.2509324E-4,0.0014609554,9.0158876E-4,0.0017434356,6.045007E-7
140.00,3.4139073E-4,8.8416255E-4,4.6130578E-4,0.001069563,2.0092905E-7
150.00,0.0,5.350905E-4,1.2763032E-4,6.561556E-4,6.678649E-8
160.00,0.0,3.2383399E-4,1.3802319E-5,4.0253837E-4,2.2199057E-8
170.00,0.0,1.9598262E-4,0.0,2.4694926E-4,7.37871E-9
