Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9873956,0.8251884,0.98822397,0.8308752,0.72878754
20.00,0.9516105,0.6809359,0.95487094,0.6903536,0.53113127
30.00,0.89724296,0.56190044,0.9039285,0.57359767,0.3870819
40.00,0.8299315,0.46367377,0.840369,0.47658807,0.28210047
50.00,0.75206643,0.38261822,0.76667243,0.39598522,0.2055913
60.00,0.67076844,0.31573212,0.68862396,0.32901427,0.14983238
70.00,0.5891231,0.2605385,0.6090162,0.2733698,0.10919597
80.00,0.5107369,0.21499336,0.53206027,0.22713618,0.079580665
90.00,0.4298744,0.17741002,0.45202082,0.18872182,0.057997398
100.00,0.35786188,0.1463967,0.3797596,0.15680428,0.04226778
110.00,0.28749385,0.12080486,0.30936867,0.13028479,0.030804234
120.00,0.23045838,0.09968677,0.25160462,0.108250394,0.022449743
130.00,0.17996278,0.08226037,0.2002745,0.08994257,0.016361093
140.00,0.13465273,0.06788031,0.15259838,0.07473105,0.011923761
150.00,0.09532524,0.056014046,0.11086389,0.062092174,0.008689889
160.00,0.06475377,0.046222143,0.07749199,0.05159085,0.0063330824
170.00,0.041187286,0.038141977,0.05079795,0.042865556,0.0046154717
180.00,0.022505619,0.03147432,0.028664287,0.035615925,0.0033636983
190.00,0.010452975,0.025972242,0.014552562,0.02959239,0.0024514215
200.00,0.0029389213,0.021431994,0.00532396,0.024587583,0.0017865654
210.00,6.832723E-4,0.017685434,0.0019485122,0.020429213,0.0013020267
220.00,0.0,0.0145938145,9.4819826E-4,0.016974125,9.489008E-4
230.00,0.0,0.012042647,6.692119E-4,0.01410338,6.915471E-4
240.00,0.0,0.009937453,4.4375376E-4,0.011718148,5.039909E-4
250.00,0.0,0.008200271,3.0216985E-4,0.009736319,3.673023E-4
260.00,0.0,0.006766769,1.9510086E-4,0.008089665,2.6768536E-4
270.00,0.0,0.0055838595,1.3417758E-4,0.0067215026,1.9508575E-4
280.00,0.0,0.004607736,7.772885E-5,0.00558473,1.4217607E-4
290.00,0.0,0.0038022506,7.143215E-5,0.004640213,1.0361615E-4
300.00,0.0,0.0031375731,4.1957795E-5,0.0038554382,7.551416E-5
310.00,0.0,0.002589089,0.0,0.0032033878,5.503378E-5
