Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.93542033,0.63980514,0.93887144,0.6493044,0.33238843
20.00,0.7866401,0.40935057,0.7966987,0.42159617,0.110482074
30.00,0.6172503,0.2619046,0.6326514,0.27374426,0.036722966
40.00,0.4647612,0.1675679,0.48232004,0.17774335,0.012206289
50.00,0.3292644,0.1072108,0.34735504,0.11540953,0.004057229
60.00,0.22098844,0.068594016,0.23740567,0.07493591,0.001348576
70.00,0.15084441,0.043886803,0.16324174,0.048656218,4.4825108E-4
80.00,0.09596906,0.028079001,0.10580668,0.031592697,1.4899348E-4
90.00,0.05751294,0.017965088,0.06535248,0.020513276,4.952371E-5
100.00,0.036339052,0.011494155,0.041539866,0.01331936,1.6461108E-5
110.00,0.022270255,0.007354019,0.025162173,0.008648318,5.4714824E-6
120.00,0.011918823,0.0047051394,0.014008073,0.0056153913,1.8186574E-6
130.00,0.008176221,0.0030103722,0.009171931,0.003646098,6.045007E-7
140.00,0.003460519,0.0019260515,0.003918433,0.0023674276,2.0092905E-7
150.00,0.0018878169,0.0012322976,0.0021637562,0.0015371811,6.678649E-8
160.00,0.0012390309,7.884303E-4,0.001344377,9.980984E-4,2.2199057E-8
170.00,6.123047E-4,5.0444173E-4,6.5092667E-4,6.4806966E-4,7.37871E-9
180.00,4.1069754E-4,3.227444E-4,4.5062625E-4,4.2079447E-4,2.452598E-9
190.00,0.0,2.0649353E-4,5.414671E-5,2.732237E-4,8.152152E-10
200.00,0.0,1.3211562E-4,0.0,1.7740534E-4,2.709681E-10
