Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9645616,0.7244116,0.96611947,0.73019445,0.33238843
20.00,0.87481457,0.5247722,0.8797291,0.533184,0.110482074
30.00,0.7579042,0.3801511,0.7661389,0.389328,0.036722966
40.00,0.63218004,0.27538586,0.64327973,0.28428516,0.012206289
50.00,0.5089605,0.19949272,0.5221015,0.20758344,0.004057229
60.00,0.4028906,0.14451484,0.41642535,0.15157628,0.001348576
70.00,0.3094563,0.104688235,0.32275382,0.11068016,4.4825108E-4
80.00,0.23428246,0.075837374,0.24674828,0.08081804,1.4899348E-4
90.00,0.17058086,0.054937474,0.1818817,0.05901289,4.952371E-5
100.00,0.12299112,0.039797343,0.13289256,0.043090887,1.6461108E-5
110.00,0.083289735,0.02882966,0.091778606,0.031464726,5.4714824E-6
120.00,0.060801096,0.02088454,0.067230724,0.02297537,1.8186574E-6
130.00,0.039383065,0.015129004,0.043909535,0.016776487,6.045007E-7
140.00,0.024130138,0.010959626,0.027637674,0.012250099,2.0092905E-7
150.00,0.015238188,0.007939281,0.017726239,0.008944955,6.678649E-8
160.00,0.008965937,0.005751307,0.010503263,0.0065315566,2.2199057E-8
170.00,0.0053612613,0.004166314,0.006206241,0.004769306,7.37871E-9
180.00,0.0033577369,0.0030181261,0.0036920982,0.0034825213,2.452598E-9
190.00,0.0014868991,0.0021863657,0.0013970467,0.0025429176,8.152152E-10
200.00,0.0012912969,0.0015838287,0.0012614393,0.0018568245,2.709681E-10
210.00,8.911166E-4,0.0011473439,8.5764553E-4,0.0013558429,9.006666E-11
220.00,5.5759825E-4,8.311493E-4,4.4214484E-4,9.900291E-4,2.993712E-11
230.00,0.0,6.0209417E-4,5.5240193E-6,7.229137E-4,9.950752E-12
240.00,0.0,4.3616403E-4,0.0,5.2786764E-4,3.3075149E-12
