Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.99352854,0.8666007,0.9938442,0.86964345,0.72878754
20.00,0.9729885,0.7509967,0.97421336,0.7562797,0.53113127
30.00,0.94018257,0.6508143,0.9428734,0.6576937,0.3870819
40.00,0.8984492,0.5639961,0.9027934,0.571959,0.28210047
50.00,0.84784603,0.4887594,0.8542098,0.49740043,0.2055913
60.00,0.7968645,0.42355922,0.805018,0.432561,0.14983238
70.00,0.7365024,0.3670567,0.74695396,0.37617385,0.10919597
80.00,0.6744336,0.31809157,0.6865369,0.32713714,0.079580665
90.00,0.61316556,0.27565837,0.6269498,0.28449267,0.057997398
100.00,0.5536094,0.23888573,0.5680136,0.24740718,0.04226778
110.00,0.48822507,0.20701854,0.5037995,0.21515603,0.030804234
120.00,0.43011966,0.17940241,0.4464289,0.18710904,0.022449743
130.00,0.37838572,0.15547025,0.39525184,0.16271815,0.016361093
140.00,0.32400897,0.13473062,0.3406711,0.14150678,0.011923761
150.00,0.2678928,0.116757646,0.28474522,0.123060435,0.008689889
160.00,0.22139603,0.10118225,0.23726721,0.1070187,0.0063330824
170.00,0.18145497,0.08768461,0.19638684,0.093068115,0.0046154717
180.00,0.13932212,0.07598754,0.15379271,0.080936074,0.0033636983
190.00,0.10292612,0.065850854,0.116144404,0.07038553,0.0024514215
200.00,0.072378024,0.057066396,0.08404838,0.061210312,0.0017865654
210.00,0.05051838,0.049453776,0.059369564,0.053231146,0.0013020267
220.00,0.030022884,0.042856675,0.036326125,0.04629212,9.489008E-4
230.00,0.015520087,0.037139624,0.019776806,0.040257636,6.915471E-4
240.00,0.003836105,0.032185223,0.0064136614,0.03500979,5.039909E-4
250.00,0.0011517708,0.027891736,0.0028205127,0.030446036,3.673023E-4
260.00,6.1367487E-4,0.024170998,0.0019767426,0.026477195,2.6768536E-4
270.00,0.0,0.020946603,0.0011342404,0.02302572,1.9508575E-4
280.00,0.0,0.01815234,8.741583E-4,0.020024166,1.4217607E-4
290.00,0.0,0.01573083,6.283319E-4,0.017413884,1.0361615E-4
300.00,0.0,0.013632348,3.8364323E-4,0.01514387,7.551416E-5
310.00,0.0,0.011813802,2.7864668E-4,0.013169768,5.503378E-5
320.00,0.0,0.010237848,1.7723528E-4,0.011453003,4.0107934E-5
330.00,0.0,0.008872126,1.1296021E-4,0.009960028,2.9230163E-5
340.00,0.0,0.007688591,8.301439E-5,0.008661673,2.1302578E-5
350.00,0.0,0.0066629383,4.0227365E-5,0.0075325677,1.5525055E-5
360.00,0.0,0.005774107,3.5481702E-5,0.0065506482,1.1314466E-5
370.00,0.0,0.005003845,1.2093907E-5,0.0056967284,8.245842E-6
380.00,0.0,0.004336335,0.0,0.0049541225,6.009467E-6
